Distance_(microns),Gray_Value
0.000,1088.000
107.759,1090.986
215.518,1096.960
323.277,1119.974
431.036,1204.000
538.795,1429.100
646.554,1820.222
754.313,2205.339
862.072,2330.524
969.831,2142.692
1077.590,1829.570
1185.349,1578.251
1293.108,1437.000
1400.867,1365.926
1508.626,1320.960
1616.385,1290.043
1724.144,1276.091
1831.903,1269.048
1939.662,1262.949
2047.421,1260.783
2155.180,1259.829
2262.939,1258.880
2370.698,1259.812
2478.457,1261.803
2586.216,1268.658
2693.975,1276.430
2801.734,1279.481
2909.493,1280.615
3017.252,1282.521
3125.011,1284.422
3232.770,1283.744
3340.529,1281.177
3448.288,1283.000
3556.047,1287.812
3663.806,1292.903
3771.565,1300.100
3879.324,1304.615
3987.083,1304.949
4094.842,1308.866
4202.601,1316.444
4310.360,1318.000
4418.119,1314.650
4525.878,1314.641
4633.637,1318.123
4741.396,1327.376
4849.155,1333.513
4956.914,1329.786
5064.673,1327.803
5172.432,1331.410
5280.191,1341.140
5387.950,1352.142
5495.709,1359.291
5603.468,1363.593
5711.227,1369.453
5818.986,1372.692
5926.745,1365.217
6034.504,1358.362
6142.263,1357.350
6250.022,1356.670
6357.781,1354.000
6465.540,1348.000
6573.299,1341.305
6681.058,1335.117
6788.817,1337.282
6896.576,1344.000
7004.335,1348.000
7112.094,1347.436
7219.853,1342.236
7327.612,1333.613
7435.371,1325.197
7543.130,1326.598
7650.889,1331.405
7758.648,1327.205
7866.407,1317.792
7974.166,1311.789
8081.925,1312.214
8189.684,1317.217
8297.443,1319.219
8405.202,1315.000
8512.961,1306.225
8620.720,1304.772
8728.479,1310.000
8836.238,1314.934
8943.997,1314.655
9051.756,1311.915
9159.515,1310.242
9267.274,1307.775
9375.033,1306.256
9482.792,1306.749
9590.551,1306.000
9698.310,1304.744
9806.069,1303.481
9913.828,1303.000
10021.587,1301.265
10129.346,1298.732
10237.105,1296.917
10344.864,1293.000
10452.623,1290.382
10560.382,1287.513
10668.141,1286.949
10775.900,1285.128
10883.659,1277.330
10991.418,1269.265
11099.177,1265.630
11206.936,1261.111
11314.695,1261.880
11422.454,1265.154
11530.213,1263.231
11637.972,1259.077
11745.731,1254.832
11853.490,1248.581
11961.249,1242.060
12069.008,1238.510
12176.767,1235.575
12284.526,1233.949
12392.285,1232.983
12500.044,1234.670
12607.803,1237.667
12715.562,1237.319
12823.321,1236.966
12931.080,1239.923
13038.839,1244.863
13146.598,1255.786
13254.357,1270.342
13362.116,1283.228
13469.875,1299.809
13577.634,1316.179
13685.393,1327.573
13793.152,1334.718
13900.911,1339.897
14008.670,1343.630
14116.429,1346.627
14224.188,1349.624
14331.947,1351.621
14439.706,1355.000
14547.465,1354.385
14655.224,1352.838
14762.983,1353.048
14870.742,1350.821
14978.501,1345.604
15086.260,1338.798
15194.019,1329.402
15301.778,1321.000
15409.537,1319.407
15517.296,1319.590
15625.055,1315.761
15732.814,1310.504
15840.573,1306.650
15948.332,1304.627
16056.091,1301.302
16163.850,1297.573
16271.609,1294.140
16379.368,1292.433
16487.127,1295.179
16594.887,1304.071
16702.645,1310.091
16810.404,1306.222
16918.162,1298.895
17025.922,1296.550
17133.682,1299.188
17241.439,1300.265
17349.199,1297.707
17456.957,1291.923
17564.717,1290.786
17672.477,1293.869
