Distance_(microns),Gray_Value
0.000,1014.000
107.759,1022.997
215.518,1032.983
323.277,1061.992
431.036,1116.989
538.795,1168.000
646.554,1186.983
754.313,1177.901
862.072,1155.887
969.831,1138.924
1077.590,1132.000
1185.349,1134.000
1293.108,1136.068
1400.867,1137.146
1508.626,1142.118
1616.385,1151.042
1724.144,1156.045
1831.903,1158.000
1939.662,1161.949
2047.421,1169.893
2155.180,1177.831
2262.939,1181.941
2370.698,1186.876
2478.457,1189.741
2586.216,1196.797
2693.975,1204.000
2801.734,1208.000
2909.493,1209.076
3017.252,1210.316
3125.011,1214.490
3232.770,1221.254
3340.529,1225.738
3448.288,1224.639
3556.047,1224.628
3663.806,1226.904
3771.565,1226.000
3879.324,1226.797
3987.083,1230.687
4094.842,1232.000
4202.601,1229.330
4310.360,1227.451
4418.119,1227.346
4525.878,1228.882
4633.637,1230.516
4741.396,1230.752
4849.155,1227.254
4956.914,1221.389
5064.673,1221.000
5172.432,1227.000
5280.191,1232.000
5387.950,1229.859
5495.709,1224.569
5603.468,1220.561
5711.227,1220.552
5818.986,1218.152
5926.745,1215.620
6034.504,1217.316
6142.263,1221.000
6250.022,1224.327
6357.781,1228.166
6465.540,1229.662
6573.299,1230.828
6681.058,1233.349
6788.817,1240.177
6896.576,1244.639
7004.335,1240.634
7112.094,1233.186
7219.853,1230.566
7327.612,1233.383
7435.371,1241.194
7543.130,1245.803
7650.889,1241.600
7758.648,1235.406
7866.407,1236.411
7974.166,1242.208
8081.925,1243.634
8189.684,1242.285
8297.443,1244.651
8405.202,1242.659
8512.961,1238.668
8620.720,1240.451
8728.479,1245.684
8836.238,1249.924
8943.997,1248.234
9051.756,1241.290
9159.515,1239.803
9267.274,1239.547
9375.033,1237.020
9482.792,1238.504
9590.551,1243.251
9698.310,1245.761
9806.069,1246.513
9913.828,1246.482
10021.587,1247.690
10129.346,1249.676
10237.105,1251.127
10344.864,1250.566
10452.623,1251.541
10560.382,1253.068
10668.141,1251.769
10775.900,1252.028
10883.659,1253.000
10991.418,1252.724
11099.177,1252.161
11206.936,1252.586
11314.695,1256.704
11422.454,1261.806
11530.213,1261.794
11637.972,1259.087
11745.731,1257.079
11853.490,1254.380
11961.249,1256.625
12069.008,1262.578
12176.767,1266.592
12284.526,1268.679
12392.285,1269.056
12500.044,1270.020
12607.803,1273.670
12715.562,1278.000
12823.321,1279.335
12931.080,1276.662
13038.839,1271.318
13146.598,1267.969
13254.357,1270.961
13362.116,1279.952
13469.875,1283.648
13577.634,1280.355
13685.393,1275.358
13793.152,1272.721
13900.911,1273.090
14008.670,1272.732
14116.429,1271.262
14224.188,1273.141
14331.947,1278.377
14439.706,1279.113
14547.465,1273.239
14655.224,1270.149
14762.983,1279.158
14870.742,1288.834
14978.501,1297.084
15086.260,1299.056
15194.019,1293.808
15301.778,1291.000
15409.537,1294.597
15517.296,1294.783
15625.055,1288.183
15732.814,1281.000
15840.573,1281.414
15948.332,1287.251
16056.091,1290.099
16163.850,1288.690
16271.609,1285.425
16379.368,1280.572
16487.127,1277.000
16594.887,1275.566
16702.645,1276.563
16810.404,1276.121
16918.162,1278.442
17025.922,1283.335
17133.682,1288.344
17241.439,1291.901
17349.199,1289.907
17456.957,1290.369
17564.717,1293.837
17672.477,1294.386
17780.234,1294.465
