Distance_(microns),Gray_Value
34375.121,1305.357
34482.879,1305.845
34590.641,1311.178
34698.398,1315.725
34806.156,1313.334
34913.914,1309.394
35021.676,1311.727
35129.434,1314.757
35237.191,1314.426
35344.953,1311.916
35452.711,1310.919
35560.469,1308.616
35668.230,1307.467
35775.988,1311.190
35883.746,1313.067
35991.508,1314.004
36099.266,1314.894
36207.023,1313.887
36314.781,1314.828
36422.543,1314.419
36530.301,1310.416
36638.059,1312.000
36745.820,1316.412
36853.578,1315.236
36961.336,1314.000
37069.098,1319.296
37176.855,1325.326
37284.613,1327.289
37392.371,1324.843
37500.133,1322.754
37607.891,1324.664
37715.648,1326.525
37823.410,1325.516
37931.168,1322.606
38038.926,1324.565
38146.688,1329.810
38254.445,1336.875
38362.203,1342.416
38469.961,1343.576
38577.723,1346.285
38685.480,1350.255
38793.238,1349.901
38901.000,1348.368
39008.758,1349.655
39116.516,1356.084
39224.277,1360.739
39332.035,1365.606
39439.793,1371.412
39547.555,1374.143
39655.312,1378.859
39763.070,1387.428
39870.828,1392.817
39978.590,1398.234
40086.348,1406.190
40194.105,1411.070
40301.867,1411.158
40409.625,1412.634
40517.383,1414.169
40625.145,1414.764
40732.902,1417.792
40840.660,1421.731
40948.418,1421.803
41056.180,1420.099
41163.938,1421.275
41271.695,1420.183
41379.457,1417.197
41487.215,1413.928
41594.973,1407.180
41702.734,1403.849
41810.492,1408.070
41918.250,1409.650
42026.012,1404.187
42133.770,1398.248
42241.527,1394.352
42349.285,1391.516
42457.047,1387.908
42564.805,1385.600
42672.562,1379.775
42780.324,1371.769
42888.082,1363.232
42995.840,1362.581
43103.602,1368.197
43211.359,1371.996
43319.117,1372.000
43426.875,1368.185
43534.637,1367.092
43642.395,1369.757
43750.152,1374.394
43857.914,1380.912
43965.672,1388.676
44073.430,1387.623
44181.191,1379.746
44288.949,1373.688
44396.707,1368.021
44504.469,1360.474
44612.227,1354.264
44719.984,1351.317
44827.742,1352.000
44935.504,1351.922
45043.262,1351.063
45151.020,1348.703
45258.781,1347.852
45366.539,1346.201
45474.297,1342.479
45582.059,1335.699
45689.816,1332.930
45797.574,1336.280
45905.332,1340.000
46013.094,1342.220
46120.852,1346.380
46228.609,1349.000
46336.371,1350.609
46444.129,1348.699
46551.887,1343.930
46659.648,1343.000
46767.406,1341.989
46875.164,1342.981
46982.926,1344.901
47090.684,1346.683
47198.441,1345.672
47306.199,1342.722
47413.961,1339.662
47521.719,1343.403
47629.477,1350.627
47737.238,1354.930
47844.996,1353.690
47952.754,1353.769
48060.516,1356.257
48168.273,1353.000
48276.031,1348.817
48383.789,1348.123
48491.551,1350.127
48599.309,1351.502
48707.066,1352.056
48814.828,1354.232
48922.586,1355.352
49030.344,1352.618
49138.105,1350.352
49245.863,1351.356
49353.621,1353.123
49461.379,1355.213
49569.141,1353.535
49676.898,1352.203
49784.656,1355.345
49892.418,1359.857
50000.176,1360.775
50107.934,1362.669
50215.695,1362.736
50323.453,1361.886
50431.211,1360.014
50538.973,1357.963
50646.730,1359.000
50754.488,1360.387
50862.246,1358.634
50970.008,1357.470
51077.766,1359.000
51185.523,1362.567
51293.285,1366.754
51401.043,1370.000
51508.801,1370.000
51616.562,1370.336
51724.320,1374.099
51832.078,1376.584
51939.836,1376.704
52047.598,1376.280
52155.355,1378.916
52263.113,1380.063
52370.875,1377.183
52478.633,1374.151
52586.391,1373.606
52694.152,1374.636
52801.910,1377.000
52909.668,1380.000
53017.430,1381.275
53125.188,1380.511
53232.945,1381.356
53340.703,1385.261
53448.465,1385.535
53556.223,1387.000
53663.980,1389.380
53771.742,1392.065
53879.500,1391.930
53987.258,1389.995
54095.020,1390.926
54202.777,1393.891
54310.535,1397.084
54418.293,1398.572
54526.055,1399.289
54633.812,1399.826
54741.570,1397.000
54849.332,1394.234
54957.090,1400.264
55064.848,1405.294
55172.609,1405.000
55280.367,1404.354
55388.125,1405.919
55495.887,1405.896
55603.645,1403.106
55711.402,1402.315
55819.160,1405.035
55926.922,1408.868
56034.680,1409.634
56142.438,1409.340
56250.199,1410.363
56357.957,1410.919
56465.715,1412.416
56573.477,1414.713
56681.234,1415.000
56788.992,1413.546
56896.750,1413.014
57004.512,1411.498
57112.270,1412.000
57220.027,1413.322
57327.789,1417.542
57435.547,1418.428
57543.305,1418.123
57651.066,1423.025
57758.824,1427.211
57866.582,1425.361
57974.344,1421.511
58082.102,1422.396
58189.859,1435.838
58297.617,1452.041
58405.379,1454.669
58513.137,1447.245
58620.895,1444.718
58728.656,1448.688
58836.414,1452.342
58944.172,1457.114
59051.934,1461.204
59159.691,1464.137
59267.449,1465.539
59375.207,1463.000
59482.969,1463.479
59590.727,1467.347
59698.484,1473.095
59806.246,1478.167
59914.004,1479.359
60021.762,1481.329
60129.523,1488.599
60237.281,1492.808
60345.039,1490.239
60452.797,1488.581
60560.559,1490.641
60668.316,1490.850
60776.074,1495.521
60883.836,1504.551
60991.594,1511.761
61099.352,1513.940
61207.113,1517.000
