Distance_(microns),Gray_Value
0.000,1066.000
107.759,1068.989
215.518,1069.983
323.277,1073.992
431.036,1085.011
538.795,1108.000
646.554,1147.966
754.313,1209.842
862.072,1268.594
969.831,1285.417
1077.590,1256.549
1185.349,1216.845
1293.108,1196.000
1400.867,1191.073
1508.626,1192.197
1616.385,1195.211
1724.144,1200.045
1831.903,1197.904
1939.662,1192.949
2047.421,1193.947
2155.180,1198.944
2262.939,1205.059
2370.698,1214.938
2478.457,1222.676
2586.216,1224.594
2693.975,1221.859
2801.734,1223.146
2909.493,1224.304
3017.252,1223.473
3125.011,1224.735
3232.770,1227.507
3340.529,1231.262
3448.288,1235.361
3556.047,1238.372
3663.806,1241.287
3771.565,1252.099
3879.324,1265.797
3987.083,1265.687
4094.842,1255.000
4202.601,1245.220
4310.360,1241.451
4418.119,1244.578
4525.878,1245.592
4633.637,1246.121
4741.396,1250.876
4849.155,1254.000
4956.914,1255.259
5064.673,1257.530
5172.432,1260.000
5280.191,1260.448
5387.950,1255.155
5495.709,1251.282
5603.468,1253.561
5711.227,1257.701
5818.986,1257.696
5926.745,1255.690
6034.504,1253.684
6142.263,1253.679
6250.022,1250.510
6357.781,1243.834
6465.540,1243.000
6573.299,1246.484
6681.058,1245.603
6788.817,1245.758
6896.576,1248.639
7004.335,1249.000
7112.094,1247.814
7219.853,1248.434
7327.612,1250.659
7435.371,1251.862
7543.130,1250.634
7650.889,1247.200
7758.648,1241.986
7866.407,1236.794
7974.166,1234.834
8081.925,1236.845
8189.684,1239.786
8297.443,1241.566
8405.202,1242.000
8512.961,1242.445
8620.720,1235.127
8728.479,1228.825
8836.238,1232.462
8943.997,1238.597
9051.756,1237.344
9159.515,1236.282
9267.274,1240.758
9375.033,1246.490
9482.792,1246.992
9590.551,1245.251
9698.310,1247.000
9806.069,1249.744
9913.828,1248.223
10021.587,1250.690
10129.346,1259.941
10237.105,1267.732
10344.864,1272.352
10452.623,1275.639
10560.382,1275.104
10668.141,1269.837
10775.900,1265.845
10883.659,1264.285
10991.418,1262.713
11099.177,1263.420
11206.936,1266.000
11314.695,1267.296
11422.454,1266.000
11530.213,1266.397
11637.972,1269.087
11745.731,1273.772
11853.490,1276.070
11961.249,1276.000
12069.008,1277.000
12176.767,1280.000
12284.526,1283.000
12392.285,1282.648
12500.044,1280.307
12607.803,1280.648
12715.562,1285.665
12823.321,1288.000
12931.080,1289.662
13038.839,1295.659
13146.598,1300.000
13254.357,1298.039
13362.116,1292.397
13469.875,1290.761
13577.634,1292.775
13685.393,1297.073
13793.152,1301.639
13900.911,1305.273
14008.670,1307.634
14116.429,1307.738
14224.188,1308.487
14331.947,1314.124
14439.706,1319.377
14547.465,1321.000
14655.224,1319.383
14762.983,1317.930
14870.742,1322.721
14978.501,1328.958
15086.260,1327.183
15194.019,1320.794
15301.778,1316.200
15409.537,1317.611
15517.296,1323.217
15625.055,1328.000
15732.814,1331.000
15840.573,1330.414
15948.332,1327.417
16056.091,1329.420
16163.850,1333.422
16271.609,1334.851
16379.368,1333.285
16487.127,1335.155
16594.887,1339.735
16702.645,1345.310
16810.404,1348.758
16918.162,1348.442
17025.922,1351.665
17133.682,1356.208
17241.439,1355.099
17349.199,1352.907
17456.957,1359.913
17564.717,1368.459
17672.477,1370.538
17780.234,1376.535
17887.994,1381.000
17995.754,1380.530
18103.512,1377.527
18211.271,1377.000
18319.029,1382.958
18426.789,1388.445
18534.549,1386.453
18642.307,1381.949
18750.066,1376.490
18857.824,1373.014
18965.584,1377.513
19073.344,1382.504
19181.102,1381.992
19288.861,1377.983
19396.619,1372.507
19504.379,1372.020
19612.139,1374.487
19719.896,1371.969
19827.656,1370.518
19935.414,1369.563
20043.174,1367.524
20150.934,1371.473
20258.691,1375.000
20366.451,1374.065
20474.211,1379.606
20581.969,1389.000
20689.729,1393.377
20797.486,1393.825
20905.246,1397.000
21013.006,1402.549
21120.764,1406.448
21228.523,1412.780
21336.281,1424.769
21444.041,1433.758
21551.801,1440.056
21659.559,1446.470
21767.318,1453.155
21875.076,1461.428
21982.836,1465.724
22090.596,1467.465
22198.354,1466.901
22306.113,1460.749
22413.871,1456.758
22521.631,1457.177
22629.391,1461.408
22737.148,1462.028
22844.908,1456.417
22952.668,1450.000
23060.426,1446.589
23168.186,1443.789
23275.943,1442.608
23383.703,1439.834
23491.463,1437.456
23599.221,1434.701
23706.980,1428.479
23814.738,1422.490
23922.498,1422.501
24030.258,1421.513
24138.016,1417.155
24245.775,1410.268
24353.533,1402.000
24461.293,1399.721
24569.053,1403.789
24676.811,1409.130
24784.570,1407.113
24892.328,1398.397
25000.088,1392.693
25107.848,1391.344
25215.605,1393.341
25323.365,1394.352
25431.123,1390.006
25538.883,1385.000
25646.643,1380.341
25754.400,1375.346
25862.160,1378.028
25969.920,1382.358
26077.678,1382.000
26185.438,1378.000
26293.195,1374.000
26400.955,1375.310
26508.715,1381.693
26616.473,1385.000
26724.232,1385.301
26831.990,1386.597
26939.750,1387.000
27047.510,1387.121
27155.268,1389.130
27263.027,1392.425
27370.785,1393.578
27478.545,1395.028
27586.305,1404.606
27694.062,1413.172
27801.822,1412.727
27909.580,1412.000
28017.340,1417.000
28125.100,1428.265
28232.857,1439.000
28340.617,1446.223
28448.377,1454.206
28556.135,1459.479
28663.895,1463.499
28771.652,1473.504
28879.412,1484.510
28987.172,1492.516
29094.930,1501.239
29202.689,1514.237
29310.447,1528.000
29418.207,1540.000
29525.967,1556.000
29633.725,1571.451
29741.484,1579.668
29849.242,1584.659
29957.002,1597.000
30064.762,1614.214
30172.520,1629.634
30280.279,1642.042
30388.037,1653.439
30495.797,1669.608
30603.557,1685.000
30711.314,1692.000
30819.074,1692.194
30926.832,1698.000
31034.592,1708.000
31142.352,1711.372
31250.109,1711.000
31357.869,1711.000
31465.629,1708.532
31573.387,1703.175
31681.146,1698.656
31788.904,1688.831
31896.664,1674.000
32004.424,1659.837
32112.182,1642.000
32219.941,1625.158
32327.699,1610.845
32435.459,1595.696
32543.219,1582.701
32650.977,1568.707
32758.736,1548.569
32866.496,1526.000
32974.254,1509.000
33082.012,1492.865
33189.773,1472.132
33297.531,1450.130
33405.289,1437.746
33513.051,1432.628
33620.809,1429.273
33728.566,1425.290
33836.324,1421.654
33944.086,1417.225
34051.844,1416.330
34159.602,1417.107
34267.363,1413.896
34375.121,1408.696
34482.879,1407.704
34590.641,1405.808
34698.398,1404.093
34806.156,1405.180
34913.914,1406.913
35021.676,1407.831
35129.434,1409.837
35237.191,1409.921
35344.953,1407.076
35452.711,1405.927
35560.469,1408.718
35668.230,1409.932
35775.988,1408.000
35883.746,1405.000
35991.508,1407.000
36099.266,1413.056
36207.023,1417.161
36314.781,1421.254
36422.543,1423.096
36530.301,1419.090
36638.059,1417.084
36745.820,1415.158
36853.578,1415.220
36961.336,1419.135
37069.098,1421.000
37176.855,1423.944
37284.613,1432.025
37392.371,1436.045
37500.133,1433.020
37607.891,1431.000
37715.648,1432.972
37823.410,1438.955
37931.168,1441.983
38038.926,1440.006
38146.688,1435.014
38254.445,1437.000
38362.203,1444.994
38469.965,1448.994
38577.723,1447.992
38685.480,1452.977
38793.238,1458.958
38901.000,1460.916
39008.758,1463.862
39116.516,1469.865
39224.277,1473.924
39332.035,1472.972
39439.793,1472.938
39547.555,1469.966
39655.312,1470.890
39763.070,1477.842
39870.828,1488.789
39978.590,1499.775
40086.348,1501.808
40194.105,1499.899
40301.867,1501.107
40409.625,1506.113
40517.383,1512.941
40625.145,1524.814
40732.902,1533.870
40840.660,1540.000
40948.422,1551.859
41056.180,1567.634
41163.938,1583.468
41271.695,1591.763
41379.457,1599.000
41487.215,1609.916
41594.973,1625.913
41702.734,1644.270
41810.492,1660.558
41918.250,1676.479
42026.012,1695.394
