Distance_(microns),Gray_Value
34375.121,1288.182
34482.879,1286.177
34590.641,1288.171
34698.398,1290.413
34806.156,1291.399
34913.914,1293.154
35021.676,1296.000
35129.434,1298.000
35237.191,1296.205
35344.953,1295.393
35452.711,1300.313
35560.469,1307.179
35668.230,1314.000
35775.988,1316.892
35883.746,1317.795
35991.508,1319.903
36099.266,1319.091
36207.023,1320.128
36314.781,1324.080
36422.543,1325.000
36530.301,1324.966
36638.059,1324.031
36745.820,1321.000
36853.578,1319.897
36961.336,1322.977
37069.098,1328.040
37176.855,1333.966
37284.613,1338.915
37392.371,1339.977
37500.133,1342.017
37607.891,1344.011
37715.648,1343.994
37823.410,1348.000
37931.168,1352.000
38038.926,1352.011
38146.688,1351.000
38254.445,1348.977
38362.203,1345.986
38469.965,1346.017
38577.723,1349.040
38685.480,1348.091
38793.238,1347.154
38901.000,1350.114
39008.758,1358.031
39116.516,1364.000
39224.277,1366.000
39332.035,1370.920
39439.793,1373.829
39547.555,1369.818
39655.312,1367.952
39763.070,1372.103
39870.828,1373.217
39978.590,1374.114
40086.348,1378.880
40194.105,1382.812
40301.867,1377.869
40409.625,1377.863
40517.383,1389.858
40625.145,1399.926
40732.902,1402.692
40840.660,1406.601
40948.422,1415.835
41056.180,1428.085
41163.938,1438.353
41271.695,1447.456
41379.457,1459.470
41487.215,1476.872
41594.973,1501.897
41702.734,1530.718
41810.492,1562.632
41918.250,1596.650
42026.012,1630.889
42133.770,1671.798
42241.527,1719.350
42349.285,1764.359
42457.047,1808.368
42564.805,1855.125
42672.562,1899.000
42780.324,1942.869
42888.082,1994.732
42995.840,2045.000
43103.602,2090.558
43211.359,2138.855
43319.117,2188.291
43426.879,2232.296
43534.637,2274.453
43642.395,2317.615
43750.152,2362.470
43857.914,2403.479
43965.672,2436.325
44073.430,2460.165
44181.191,2471.000
44288.949,2462.513
44396.707,2429.869
44504.469,2368.530
44612.227,2274.539
44719.984,2149.729
44827.742,2014.741
44935.504,1891.752
45043.262,1789.382
45151.020,1703.613
45258.781,1630.803
45366.539,1573.199
45474.297,1525.000
45582.059,1484.974
45689.816,1458.544
45797.574,1437.946
45905.336,1423.000
46013.094,1417.866
46120.852,1419.439
46228.609,1418.000
46336.371,1412.775
46444.129,1406.772
46551.887,1397.231
46659.648,1391.234
46767.406,1389.946
46875.164,1389.197
46982.926,1390.969
47090.684,1393.470
47198.441,1387.231
47306.199,1381.006
47413.961,1383.507
47521.719,1386.974
47629.477,1389.185
47737.238,1389.427
47844.996,1388.940
47952.754,1387.929
48060.516,1384.188
48168.273,1380.453
48276.031,1379.829
48383.789,1382.396
48491.551,1380.564
48599.309,1375.715
48707.066,1378.712
48814.828,1385.419
48922.586,1383.707
49030.344,1382.704
49138.105,1383.598
49245.863,1380.208
49353.621,1379.524
49461.383,1381.308
49569.141,1381.068
49676.898,1380.806
49784.656,1380.154
49892.418,1383.085
50000.176,1389.034
50107.934,1393.701
50215.695,1392.362
50323.453,1388.348
50431.211,1386.000
50538.973,1386.000
50646.730,1384.661
50754.488,1382.632
50862.246,1380.276
50970.008,1378.915
51077.766,1375.598
51185.523,1373.000
51293.285,1374.712
51401.043,1374.718
51508.801,1371.000
51616.562,1369.271
51724.320,1368.897
51832.078,1368.889
51939.840,1367.627
52047.598,1366.624
52155.355,1366.105
52263.113,1363.473
52370.875,1360.385
52478.633,1358.325
52586.391,1359.952
52694.152,1362.786
52801.910,1364.396
52909.668,1366.399
53017.430,1369.402
53125.188,1369.214
53232.945,1366.630
53340.703,1368.821
53448.465,1374.587
53556.223,1375.416
53663.980,1369.513
53771.742,1365.795
53879.500,1368.245
53987.258,1372.419
54095.020,1376.011
54202.777,1376.732
54310.535,1372.872
54418.297,1373.755
54526.055,1374.766
54633.812,1374.778
54741.570,1377.895
54849.332,1379.000
54957.090,1378.547
55064.848,1380.912
55172.609,1379.376
55280.367,1377.923
55388.125,1376.929
55495.887,1377.869
55603.645,1383.350
55711.402,1386.365
55819.160,1382.952
55926.922,1378.085
56034.680,1377.630
56142.438,1382.094
56250.199,1382.077
56357.957,1377.040
56465.715,1374.000
56573.477,1372.496
56681.234,1372.501
56788.992,1379.000
56896.754,1389.017
57004.512,1394.536
57112.270,1394.020
57220.027,1394.538
57327.789,1393.063
57435.547,1386.074
57543.305,1380.564
57651.066,1377.048
57758.824,1377.527
57866.582,1384.060
57974.344,1389.066
58082.102,1388.536
58189.859,1387.538
58297.617,1390.541
58405.379,1394.456
58513.137,1394.359
58620.895,1389.801
58728.656,1390.895
58836.414,1393.444
58944.172,1395.000
59051.934,1395.684
59159.691,1395.256
59267.449,1394.000
59375.211,1391.860
59482.969,1393.855
59590.727,1400.000
59698.484,1406.735
59806.246,1405.744
59914.004,1399.664
60021.762,1397.131
60129.523,1401.692
60237.281,1406.630
60345.039,1410.000
60452.801,1415.000
60560.559,1419.798
60668.316,1423.188
60776.074,1423.573
60883.836,1424.561
60991.594,1429.162
61099.352,1435.769
61207.113,1438.382
61314.871,1436.621
61422.629,1432.872
61530.391,1430.254
61638.148,1430.889
61745.906,1432.530
61853.664,1433.906
61961.426,1436.000
62069.184,1438.718
62176.941,1442.068
62284.703,1446.000
62392.461,1448.650
62500.219,1449.043
62607.980,1448.724
62715.738,1451.709
62823.496,1454.678
62931.258,1453.664
63039.016,1453.667
63146.773,1453.661
63254.531,1454.966
63362.293,1456.624
63470.051,1460.000
63577.809,1466.724
63685.570,1472.419
63793.328,1470.746
63901.086,1468.000
64008.848,1468.615
64116.605,1472.610
64224.363,1479.302
64332.121,1479.897
64439.883,1479.481
64547.641,1484.467
64655.398,1492.453
64763.160,1499.726
64870.918,1504.285
64978.676,1506.590
65086.438,1508.883
65194.195,1516.553
65301.953,1523.094
65409.715,1532.541
65517.473,1550.464
65625.234,1577.675
65732.992,1617.689
65840.750,1675.963
65948.508,1762.231
66056.266,1890.239
66164.023,2047.997
66271.781,2184.256
66379.547,2246.000
66487.305,2235.453
66595.062,2183.154
66702.820,2114.655
66810.578,2041.635
66918.336,1971.846
67026.102,1907.368
67133.859,1853.900
67241.617,1813.222
67349.375,1781.000
67457.133,1751.217
67564.891,1722.000
67672.648,1700.211
67780.414,1684.416
67888.172,1670.205
67995.930,1658.202
68103.688,1649.399
68211.445,1639.786
68319.203,1631.775
68426.969,1623.954
68534.727,1618.940
68642.484,1616.741
68750.242,1616.094
