Distance_(microns),Gray_Value
0.000,1042.000
107.759,1069.989
215.518,1117.927
323.277,1183.806
431.036,1229.730
538.795,1219.803
646.554,1179.916
754.313,1150.980
862.072,1143.023
969.831,1145.025
1077.590,1148.000
1185.349,1149.000
1293.108,1156.000
1400.867,1168.963
1508.626,1175.961
1616.385,1174.873
1724.144,1174.775
1831.903,1178.761
1939.662,1183.797
2047.421,1188.786
2155.180,1190.000
2262.939,1190.237
2370.698,1193.372
2478.457,1203.194
2586.216,1214.068
2693.975,1218.070
2801.734,1215.073
2909.493,1215.152
3017.252,1218.158
3125.011,1223.245
3232.770,1230.084
3340.529,1235.738
3448.288,1233.639
3556.047,1226.186
3663.806,1224.383
3771.565,1226.394
3879.324,1227.507
3987.083,1229.521
4094.842,1233.107
4202.601,1233.890
4310.360,1231.775
4418.119,1227.538
4525.878,1225.527
4633.637,1234.516
4741.396,1247.513
4849.155,1249.845
4956.914,1242.056
5064.673,1238.544
5172.432,1240.053
5280.191,1239.448
5387.950,1235.859
5495.709,1235.000
5603.468,1239.000
5711.227,1243.851
5818.986,1241.696
5926.745,1234.535
6034.504,1230.211
6142.263,1234.197
6250.022,1239.000
6357.781,1239.831
6465.540,1240.014
6573.299,1242.687
6681.058,1242.651
6788.817,1239.113
6896.576,1235.459
7004.335,1233.817
7112.094,1232.814
7219.853,1234.623
7327.612,1237.425
7435.371,1236.806
7543.130,1232.394
7650.889,1229.600
7758.648,1229.000
7866.407,1231.589
7974.166,1235.166
8081.925,1236.155
8189.684,1234.786
8297.443,1231.651
8405.202,1228.879
8512.961,1231.113
8620.720,1233.127
8728.479,1231.141
8836.238,1230.155
8943.997,1232.468
9051.756,1236.527
9159.515,1239.761
9267.274,1244.273
9375.033,1249.265
9482.792,1252.248
9590.551,1251.504
9698.310,1248.268
9806.069,1247.000
9913.828,1251.000
10021.587,1256.048
10129.346,1257.265
10237.105,1256.000
10344.864,1253.352
10452.623,1248.639
10560.382,1246.276
10668.141,1243.279
10775.900,1242.845
10883.659,1244.138
10991.418,1248.575
11099.177,1253.290
11206.936,1255.586
11314.695,1252.887
11422.454,1247.299
11530.213,1246.397
11637.972,1252.392
11745.731,1257.307
11853.490,1257.930
11961.249,1257.625
12069.008,1255.000
12176.767,1254.000
12284.526,1259.321
12392.285,1264.620
12500.044,1263.961
12607.803,1262.330
12715.562,1265.003
12823.321,1269.665
12931.080,1269.366
13038.839,1268.749
13146.598,1267.749
13254.357,1265.386
13362.116,1260.699
13469.875,1258.648
13577.634,1258.580
13685.393,1256.138
13793.152,1256.197
13900.911,1259.000
14008.670,1262.197
14116.429,1263.107
14224.188,1262.000
14331.947,1262.625
14439.706,1263.510
14547.465,1264.282
14655.224,1262.766
14762.983,1259.228
14870.742,1256.056
14978.501,1254.042
15086.260,1257.211
15194.019,1266.014
15301.778,1274.800
15409.537,1276.583
15517.296,1273.377
15625.055,1273.592
15732.814,1275.589
15840.573,1274.172
15948.332,1271.332
16056.091,1271.321
16163.850,1277.155
16271.609,1282.000
16379.368,1279.713
16487.127,1278.862
16594.887,1284.434
16702.645,1290.873
16810.404,1295.879
16918.162,1297.000
17025.922,1296.000
17133.682,1296.000
17241.439,1296.000
17349.199,1297.453
17456.957,1302.456
17564.717,1305.918
17672.477,1309.386
17780.234,1317.930
17887.994,1324.000
17995.754,1324.530
18103.512,1326.053
18211.271,1331.620
18319.029,1335.127
18426.789,1334.073
18534.549,1337.062
18642.307,1341.076
18750.066,1344.549
18857.824,1348.507
18965.584,1346.496
19073.344,1340.994
19181.102,1338.006
19288.861,1339.000
19396.619,1339.972
19504.379,1340.451
19612.139,1341.462
19719.896,1341.516
19827.656,1336.037
19935.414,1329.521
20043.174,1327.000
20150.934,1328.947
20258.691,1327.000
20366.451,1316.532
20474.211,1307.465
20581.969,1302.848
20689.729,1300.837
20797.486,1301.369
20905.246,1301.000
21013.006,1300.549
21120.764,1302.552
21228.523,1304.220
21336.281,1305.789
21444.041,1304.803
21551.801,1299.254
21659.559,1296.831
21767.318,1298.276
21875.076,1297.572
21982.836,1295.149
22090.596,1289.732
22198.354,1283.420
22306.113,1286.668
22413.871,1292.828
22521.631,1291.355
22629.391,1285.549
22737.148,1286.377
22844.908,1291.792
22952.668,1292.600
23060.426,1289.794
23168.186,1287.972
23275.943,1288.958
23383.703,1290.944
23491.463,1291.772
