Distance_(microns),Gray_Value
0.000,2094.000
107.759,1077.987
215.518,1132.844
323.277,1184.609
431.036,1206.479
538.795,1190.544
646.554,1157.726
754.313,1134.909
862.072,1126.948
969.831,1127.883
1077.590,1130.000
1185.349,1132.287
1293.108,1141.469
1400.867,1151.169
1508.626,1155.818
1616.385,1158.707
1724.144,1164.896
1831.903,1172.111
1939.662,1176.117
2047.421,1173.124
2155.180,1170.391
2262.939,1173.684
2370.698,1183.717
2478.457,1193.449
2586.216,1201.000
2693.975,1209.674
2801.734,1215.831
2909.493,1217.352
3017.252,1216.730
3125.011,1215.945
3232.770,1215.782
3340.529,1216.808
3448.288,1216.792
3556.047,1214.140
3663.806,1210.778
3771.565,1210.228
3879.324,1212.766
3987.083,1217.759
4094.842,1221.000
4202.601,1220.508
4310.360,1222.042
4418.119,1225.603
4525.878,1228.274
4633.637,1230.160
4741.396,1232.140
4849.155,1231.707
4956.914,1230.199
5064.673,1227.837
5172.432,1227.563
5280.191,1226.958
5387.950,1225.629
5495.709,1226.661
5603.468,1228.339
5711.227,1231.964
5818.986,1233.537
5926.745,1230.492
6034.504,1226.906
6142.263,1225.371
6250.022,1227.378
6357.781,1233.000
6465.540,1234.000
6573.299,1231.192
6681.058,1230.404
6788.817,1228.769
6896.576,1230.166
7004.335,1236.000
7112.094,1238.430
7219.853,1241.000
7327.612,1241.443
7435.371,1236.449
7543.130,1231.000
7650.889,1228.388
7758.648,1228.283
7866.407,1231.805
7974.166,1234.928
8081.925,1238.977
8189.684,1241.000
8297.443,1240.498
8405.202,1240.984
8512.961,1244.515
8620.720,1247.042
8728.479,1249.111
8836.238,1250.671
8943.997,1249.704
9051.756,1244.642
9159.515,1239.108
9267.274,1240.681
9375.033,1246.267
9482.792,1254.720
9590.551,1260.580
9698.310,1258.586
9806.069,1255.778
9913.828,1255.199
10021.587,1254.394
10129.346,1254.388
10237.105,1256.238
10344.864,1259.502
10452.623,1257.528
10560.382,1251.554
10668.141,1246.290
10775.900,1246.303
10883.659,1250.658
10991.418,1254.335
11099.177,1252.645
11206.936,1250.612
11314.695,1251.948
11422.454,1254.309
11530.213,1258.303
11637.972,1264.593
11745.731,1270.870
11853.490,1276.567
11961.249,1276.000
12069.008,1276.270
12176.767,1278.792
12284.526,1278.000
12392.285,1273.498
12500.044,1272.534
12607.803,1276.860
12715.562,1277.381
12823.321,1274.551
12931.080,1272.218
13038.839,1269.423
13146.598,1267.205
13254.357,1271.000
13362.116,1276.577
13469.875,1274.743
13577.634,1269.179
13685.393,1266.482
13793.152,1266.502
13900.911,1263.840
14008.670,1264.153
14116.429,1263.147
14224.188,1261.280
14331.947,1264.534
14439.706,1269.889
14547.465,1271.723
14655.224,1270.684
14762.983,1270.430
14870.742,1270.899
14978.501,1272.433
15086.260,1269.560
15194.019,1263.837
15301.778,1261.000
15409.537,1260.068
15517.296,1260.000
15625.055,1259.778
15732.814,1261.707
15840.573,1266.788
15948.332,1267.964
16056.091,1270.000
16163.850,1275.000
16271.609,1278.016
16379.368,1276.029
16487.127,1273.020
16594.887,1275.984
16702.645,1280.932
16810.404,1282.967
16918.162,1279.091
17025.922,1278.176
17133.682,1282.179
17241.439,1285.085
17349.199,1286.049
17456.957,1290.166
17564.717,1299.062
17672.477,1306.863
17780.234,1304.775
17887.994,1299.756
17995.754,1300.912
18103.512,1303.094
18211.271,1306.101
18319.029,1311.892
18426.789,1316.544
18534.549,1314.759
18642.307,1317.254
18750.066,1323.401
18857.824,1327.140
18965.584,1334.560
19073.344,1343.234
19181.102,1349.362
19288.861,1352.003
19396.619,1351.137
19504.379,1346.463
19612.139,1340.257
19719.896,1335.039
19827.656,1335.006
19935.414,1338.590
20043.174,1341.000
20150.934,1337.218
20258.691,1326.000
20366.451,1315.000
20474.211,1313.287
20581.969,1314.534
20689.729,1315.248
20797.486,1311.000
20905.246,1304.528
21013.006,1305.730
21120.764,1304.000
21228.523,1296.417
21336.281,1291.319
21444.041,1289.778
21551.801,1285.697
21659.559,1283.762
21767.318,1284.684
21875.076,1287.000
21982.836,1287.329
22090.596,1286.671
22198.354,1286.026
22306.113,1285.394
22413.871,1283.710
22521.631,1283.723
22629.391,1289.104
22737.148,1297.124
22844.908,1306.381
22952.668,1310.225
23060.426,1303.818
23168.186,1295.397
23275.943,1290.186
23383.703,1290.000
23491.463,1290.160
23599.221,1288.440
23706.980,1290.534
23814.738,1293.482
23922.498,1294.215
24030.258,1297.453
24138.016,1299.378
24245.775,1296.397
24353.533,1295.000
24461.293,1295.042
24569.053,1291.029
24676.811,1285.967
24784.570,1278.472
24892.328,1275.642
25000.088,1284.694
25107.848,1292.036
25215.605,1290.427
25323.365,1287.469
25431.123,1285.612
25538.883,1287.264
25646.643,1288.752
25754.400,1287.114
25862.160,1274.801
25969.920,1236.078
26077.678,1208.228
26185.438,1244.182
26293.195,1282.746
26400.955,1294.212
26508.715,1301.205
26616.473,1295.401
26724.232,1264.326
26831.990,1245.192
26939.750,1272.234
27047.510,1294.892
27155.268,1294.925
27263.027,1294.000
27370.785,1298.345
27478.545,1298.000
27586.305,1289.665
27694.062,1286.977
27801.822,1292.319
27909.580,1297.000
28017.340,1299.694
28125.100,1302.401
28232.857,1306.827
28340.617,1308.994
28448.377,1305.440
28556.135,1303.274
28663.895,1306.733
28771.652,1308.958
28879.412,1296.541
28987.172,1247.853
29094.930,1205.863
29202.689,1244.837
29310.447,1291.684
29418.207,1289.818
29525.967,1274.362
29633.725,1291.283
29741.484,1309.557
29849.242,1308.505
29957.002,1299.876
30064.762,1280.954
30172.520,1265.234
30280.279,1281.515
30388.037,1303.534
30495.797,1315.156
30603.557,1318.300
30711.314,1320.287
30819.074,1326.000
30926.832,1329.000
31034.592,1312.762
31142.352,1245.020
31250.109,1191.476
31357.869,1252.059
31465.629,1321.143
31573.387,1335.544
31681.146,1334.577
31788.904,1333.375
31896.664,1331.570
32004.424,1330.935
32112.182,1330.176
32219.941,1332.844
32327.699,1336.179
32435.459,1338.827
32543.219,1344.349
32650.977,1343.844
32758.736,1341.980
32866.496,1346.974
32974.254,1348.980
33082.012,1349.000
33189.773,1351.046
33297.531,1357.026
33405.289,1364.000
33513.051,1368.026
33620.809,1370.033
33728.566,1371.922
33836.324,1372.863
33944.086,1372.896
34051.844,1368.000
34159.602,1365.870
34267.363,1375.857
34375.121,1384.844
34482.879,1388.746
34590.641,1392.909
34698.398,1397.391
34806.156,1399.521
34913.914,1403.111
35021.676,1409.648
35129.434,1415.381
35237.191,1419.218
35344.953,1422.453
35452.711,1429.713
35560.469,1434.700
35668.230,1434.000
35775.988,1433.163
35883.746,1435.831
35991.508,1442.648
36099.266,1452.635
36207.023,1460.055
36314.781,1462.632
36422.543,1460.384
36530.301,1458.541
36638.059,1460.710
36745.820,1463.671
36853.578,1466.088
36961.336,1475.062
37069.098,1486.000
37176.855,1494.495
37284.613,1508.000
37392.371,1523.739
37500.133,1537.733
37607.891,1555.000
37715.648,1568.160
37823.410,1572.140
37931.168,1578.000
38038.926,1587.000
38146.688,1595.694
38254.445,1600.375
38362.203,1599.681
38469.965,1595.326
38577.723,1592.000
38685.480,1592.661
38793.238,1595.655
38901.000,1595.704
39008.758,1597.075
39116.516,1601.730
39224.277,1610.629
39332.035,1620.111
39439.793,1627.078
39547.555,1633.218
39655.312,1643.000
39763.070,1653.808
39870.828,1662.410
39978.590,1669.583
40086.348,1678.730
40194.105,1687.280
40301.867,1692.254
40409.625,1697.557
40517.383,1708.551
40625.145,1720.632
40732.902,1734.612
40840.660,1755.655
40948.422,1781.098
41056.180,1803.554
41163.938,1822.000
41271.695,1842.990
41379.457,1864.003
41487.215,1871.000
41594.973,1861.515
41702.734,1842.521
41810.492,1824.000
41918.250,1803.397
42026.012,1774.837
42133.770,1746.264
42241.527,1727.785
42349.285,1719.880
42457.047,1716.866
42564.805,1720.427
42672.562,1737.580
42780.324,1767.345
42888.082,1803.743
42995.840,1845.195
43103.602,1893.423
43211.359,1949.612
43319.117,2010.619
43426.879,2076.876
43534.637,2141.896
43642.395,2203.277
43750.152,2262.000
43857.914,2316.000
43965.672,2357.000
44073.430,2378.671
44181.191,2372.645
44288.949,2335.580
44396.707,2269.844
44504.469,2170.713
44612.227,2050.241
44719.984,1932.261
44827.742,1829.029
44935.504,1743.850
45043.262,1676.723
45151.020,1623.189
45258.781,1575.264
45366.539,1538.515
45474.297,1518.000
45582.059,1502.267
45689.816,1483.811
45797.574,1470.844
45905.336,1468.326
46013.094,1471.563
46120.852,1473.577
46228.609,1470.616
46336.371,1461.788
46444.129,1451.730
46551.887,1441.557
46659.648,1435.821
46767.406,1434.000
46875.164,1434.332
46982.926,1436.479
47090.684,1436.919
47198.441,1433.733
47306.199,1430.280
47413.961,1427.401
47521.719,1425.762
47629.477,1428.723
47737.238,1430.342
47844.996,1428.108
47952.754,1427.202
48060.516,1428.472
48168.273,1427.440
48276.031,1423.244
48383.789,1422.075
48491.551,1424.000
48599.309,1423.000
48707.066,1419.055
48814.828,1416.098
48922.586,1413.085
49030.344,1413.036
49138.105,1414.941
49245.863,1414.886
49353.621,1416.853
49461.383,1420.912
49569.141,1423.980
49676.898,1419.000
49784.656,1411.010
49892.418,1407.967
50000.176,1409.909
50107.934,1410.941
50215.695,1413.036
50323.453,1415.042
50431.211,1417.951
50538.973,1420.945
50646.730,1418.124
50754.488,1414.137
50862.246,1413.150
50970.008,1414.163
51077.766,1411.088
51185.523,1405.000
51293.285,1400.000
51401.043,1400.430
51508.801,1405.798
51616.562,1409.723
51724.320,1412.635
51832.078,1413.668
51939.840,1415.000
52047.598,1412.267
52155.355,1403.541
52263.113,1395.479
52370.875,1391.665
52478.633,1387.691
52586.391,1387.075
52694.152,1387.300
52801.910,1384.153
52909.668,1381.192
53017.430,1385.821
53125.188,1393.212
