Distance_(microns),Gray_Value
34375.121,1446.156
34482.879,1455.000
34590.641,1460.909
34698.398,1464.000
34806.156,1467.313
34913.914,1475.332
35021.676,1483.352
35129.434,1490.619
35237.191,1499.912
35344.953,1508.958
35452.711,1518.717
35560.469,1530.449
35668.230,1544.625
35775.988,1555.814
35883.746,1562.677
35991.508,1566.528
36099.266,1572.000
36207.023,1574.622
36314.781,1578.805
36422.543,1586.798
36530.301,1588.375
36638.059,1585.355
36745.820,1584.778
36853.578,1593.000
36961.336,1605.531
37069.098,1617.036
37176.855,1633.762
37284.613,1653.984
37392.371,1679.958
37500.133,1708.665
37607.891,1733.358
37715.648,1750.319
37823.410,1762.853
37931.168,1778.000
38038.926,1798.000
38146.688,1813.694
38254.445,1822.687
38362.203,1826.681
38469.965,1825.697
38577.723,1818.674
38685.480,1809.645
38793.238,1803.309
38901.000,1798.593
39008.758,1793.567
39116.516,1792.541
39224.277,1795.257
39332.035,1803.244
39439.793,1814.231
39547.555,1823.437
39655.312,1830.616
39763.070,1838.173
39870.828,1845.948
39978.590,1851.166
40086.348,1858.000
40194.105,1863.430
40301.867,1867.873
40409.625,1875.329
40517.383,1886.248
40625.145,1899.736
40732.902,1918.388
40840.660,1941.000
40948.422,1966.524
41056.180,1999.554
41163.938,2036.046
41271.695,2072.010
41379.457,2101.000
41487.215,2119.508
41594.973,2128.029
41702.734,2126.563
41810.492,2111.055
41918.250,2078.466
42026.012,2030.378
42133.770,1974.358
42241.527,1921.000
42349.285,1880.560
42457.047,1856.134
42564.805,1845.147
42672.562,1844.420
42780.324,1857.655
42888.082,1884.443
42995.840,1924.003
43103.602,1975.788
43211.359,2034.388
43319.117,2098.000
43426.879,2165.251
43534.637,2233.632
43642.395,2304.000
43750.152,2369.000
43857.914,2428.000
43965.672,2482.684
44073.430,2526.342
44181.191,2554.987
44288.949,2563.645
44396.707,2547.316
44504.469,2494.928
44612.227,2402.818
44719.984,2279.186
44827.742,2135.870
44935.504,1998.567
45043.262,1887.554
45151.020,1799.270
45258.781,1721.000
45366.539,1653.000
45474.297,1599.251
45582.059,1558.244
45689.816,1527.762
45797.574,1506.000
45905.336,1493.000
46013.094,1482.563
46120.852,1470.153
46228.609,1460.590
46336.371,1454.397
46444.129,1451.577
46551.887,1451.557
46659.648,1448.896
46767.406,1442.036
46875.164,1436.831
46982.926,1434.798
47090.684,1438.612
47198.441,1440.293
47306.199,1438.000
47413.961,1435.599
47521.719,1432.492
47629.477,1425.000
47737.238,1421.114
47844.996,1420.215
47952.754,1417.505
48060.516,1415.661
48168.273,1417.528
48276.031,1417.244
48383.789,1412.075
48491.551,1407.932
48599.309,1406.000
48707.066,1404.166
48814.828,1403.147
48922.586,1404.000
49030.344,1406.928
49138.105,1410.941
49245.863,1410.023
49353.621,1405.049
49461.383,1404.029
49569.141,1403.006
49676.898,1401.997
49784.656,1398.020
49892.418,1396.065
50000.176,1399.023
50107.934,1404.883
50215.695,1407.892
50323.453,1408.958
50431.211,1409.000
50538.973,1405.055
50646.730,1402.938
50754.488,1404.795
50862.246,1403.000
50970.008,1402.244
51077.766,1404.440
51185.523,1408.094
51293.285,1406.697
51401.043,1399.677
51508.801,1393.430
51616.562,1392.277
51724.320,1390.746
51832.078,1388.267
51939.840,1387.700
52047.598,1387.733
52155.355,1385.153
52263.113,1379.521
52370.875,1376.003
52478.633,1380.619
52586.391,1386.208
52694.152,1387.772
52801.910,1384.078
52909.668,1380.609
53017.430,1380.384
53125.188,1380.788
53232.945,1383.000
53340.703,1384.449
53448.465,1382.463
53556.223,1382.476
53663.980,1389.244
53771.742,1395.498
53879.500,1396.000
53987.258,1396.055
54095.020,1394.622
54202.777,1392.108
54310.535,1391.283
54418.297,1391.710
54526.055,1393.000
54633.812,1391.303
54741.570,1388.000
54849.332,1386.632
54957.090,1386.612
55064.848,1389.645
55172.609,1390.677
55280.367,1388.710
55388.125,1386.046
55495.887,1387.000
55603.645,1387.277
55711.402,1385.000
55819.160,1385.375
55926.922,1389.000
56034.680,1392.225
56142.438,1388.423
56250.199,1381.798
56357.957,1380.593
56465.715,1381.241
56573.477,1383.840
56681.234,1387.427
56788.992,1385.433
56896.754,1381.560
57004.512,1382.554
57112.270,1385.453
57220.027,1383.000
57327.789,1377.137
57435.547,1373.638
57543.305,1375.042
57651.066,1382.000
57758.824,1389.016
57866.582,1394.508
57974.344,1400.485
58082.102,1404.023
58189.859,1401.108
58297.617,1398.098
58405.379,1400.000
58513.137,1403.463
58620.895,1403.544
58728.656,1400.000
58836.414,1400.000
58944.172,1401.563
59051.934,1399.140
59159.691,1397.153
59267.449,1400.749
59375.211,1402.769
59482.969,1400.000
59590.727,1399.192
59698.484,1399.173
59806.246,1400.463
59914.004,1404.977
60021.762,1410.401
60129.523,1414.906
60237.281,1416.358
60345.039,1415.704
60452.801,1415.000
60560.559,1415.323
60668.316,1417.003
60776.074,1422.674
60883.836,1430.319
60991.594,1433.000
61099.352,1434.000
61207.113,1434.300
61314.871,1434.293
61422.629,1436.000
61530.391,1440.720
61638.148,1444.726
61745.906,1449.000
61853.664,1451.261
61961.426,1447.508
62069.184,1450.752
62176.941,1454.518
62284.703,1452.000
62392.461,1451.228
62500.219,1453.665
62607.980,1455.645
62715.738,1460.000
62823.496,1463.596
62931.258,1462.195
63039.016,1458.567
63146.773,1459.818
63254.531,1465.472
63362.293,1471.153
63470.051,1478.023
63577.809,1479.687
63685.570,1475.000
63793.328,1471.143
63901.086,1473.137
64008.848,1472.261
64116.605,1474.124
64224.363,1478.117
64332.121,1480.222
64439.883,1482.896
64547.641,1485.316
64655.398,1484.362
64763.160,1481.746
64870.918,1483.078
64978.676,1489.072
65086.438,1494.000
65194.195,1494.883
65301.953,1494.844
65409.715,1497.909
65517.473,1507.805
65625.234,1520.805
65732.992,1540.844
65840.750,1571.902
65948.508,1608.948
66056.266,1651.974
66164.023,1702.000
