Distance_(microns),Gray_Value
0.000,1085.000
107.759,1086.033
215.518,2094.000
323.277,1117.059
431.036,1204.000
538.795,1435.772
646.554,1832.492
754.313,2221.225
862.072,2351.801
969.831,2167.417
1077.590,1847.697
1185.349,1585.427
1293.108,1437.000
1400.867,1364.169
1508.626,1320.091
1616.385,1290.902
1724.144,1277.792
1831.903,1269.889
1939.662,1262.117
2047.421,1257.495
2155.180,1257.391
2262.939,1257.274
2370.698,1257.430
2478.457,1259.449
2586.216,1264.782
2693.975,1270.303
2801.734,1274.186
2909.493,1276.880
3017.252,1278.094
3125.011,1279.323
3232.770,1281.586
3340.529,1282.596
3448.288,1283.000
3556.047,1286.430
3663.806,1292.222
3771.565,1300.772
3879.324,1308.593
3987.083,1310.831
4094.842,1314.020
4202.601,1318.984
4310.360,1318.000
4418.119,1312.801
4525.878,1312.821
4633.637,1318.720
4741.396,1329.140
4849.155,1335.827
4956.914,1333.202
5064.673,1331.163
5172.432,1333.062
5280.191,1341.681
5387.950,1352.674
5495.709,1360.335
5603.468,1365.645
5711.227,1370.964
5818.986,1371.704
5926.745,1362.792
6034.504,1356.459
6142.263,1355.485
6250.022,1355.756
6357.781,1354.000
6465.540,1348.000
6573.299,1339.590
6681.058,1333.020
6788.817,1335.642
6896.576,1344.000
7004.335,1348.000
7112.094,1346.290
7219.853,1340.746
7327.612,1332.886
7435.371,1325.551
7543.130,1327.632
7650.889,1332.075
7758.648,1327.531
7866.407,1317.476
7974.166,1311.482
8081.925,1312.511
8189.684,1317.505
8297.443,1319.498
8405.202,1315.000
8512.961,1306.485
8620.720,1304.521
8728.479,1310.000
8836.238,1315.863
8943.997,1316.215
9051.756,1313.622
9159.515,1310.446
9267.274,1306.801
9375.033,1305.700
9482.792,1306.573
9590.551,1306.000
9698.310,1304.586
9806.069,1303.186
9913.828,1303.000
10021.587,1301.394
10129.346,1298.612
10237.105,1296.476
10344.864,1293.000
10452.623,1290.840
10560.382,1288.254
10668.141,1287.971
10775.900,1286.274
10883.659,1278.524
10991.418,1270.388
11099.177,1266.554
11206.936,1261.739
11314.695,1262.267
11422.454,1265.355
11530.213,1263.179
11637.972,1258.818
11745.731,1254.378
11853.490,1247.951
11961.249,1241.430
12069.008,1237.974
12176.767,1235.111
12284.526,1233.544
12392.285,1232.752
12500.044,1234.756
12607.803,1238.049
12715.562,1237.844
12823.321,1237.651
12931.080,1241.036
13038.839,1246.459
13146.598,1257.922
13254.357,1273.225
13362.116,1286.772
13469.875,1303.730
13577.634,1319.596
13685.393,1330.410
13793.152,1336.505
13900.911,1340.521
14008.670,1343.847
14116.429,1346.853
14224.188,1349.860
14331.947,1351.866
14439.706,1355.000
