Distance_(microns),Gray_Value
0.000,2094.000
107.759,1262.020
215.518,1262.013
323.277,1264.961
431.036,1273.974
538.795,1291.065
646.554,1316.234
754.313,1344.593
862.072,1360.042
969.831,1354.997
1077.590,1334.586
1185.349,1312.143
1293.108,1300.687
1400.867,1299.577
1508.626,1301.362
1616.385,1300.218
1724.144,1299.062
1831.903,1296.114
1939.662,1290.531
2047.421,1286.000
2155.180,1284.870
2262.939,1281.863
2370.698,1277.570
2478.457,1277.551
2586.216,1280.687
2693.975,1276.163
2801.734,1270.339
2909.493,1268.824
3017.252,1266.635
3125.011,1264.189
3232.770,1264.782
3340.529,1270.010
3448.288,1272.834
3556.047,1272.430
3663.806,1271.000
3771.565,1269.088
3879.324,1269.593
3987.083,1271.277
4094.842,1273.000
4202.601,1274.000
4310.360,1270.261
4418.119,1268.801
4525.878,1269.368
4633.637,1266.961
4741.396,1266.293
4849.155,1269.466
4956.914,1270.300
5064.673,1266.000
5172.432,1261.687
5280.191,1260.681
5387.950,1263.697
5495.709,1266.674
5603.468,1269.306
5711.227,1270.619
5818.986,1270.648
5926.745,1272.000
6034.504,1274.000
6142.263,1272.257
6250.022,1265.866
6357.781,1260.000
6465.540,1264.345
6573.299,1274.987
6681.058,1280.000
6788.817,1276.769
6896.576,1267.749
7004.335,1258.423
7112.094,1256.720
7219.853,1260.309
7327.612,1258.557
7435.371,1254.752
7543.130,1255.176
7650.889,1259.075
7758.648,1266.531
7866.407,1270.524
7974.166,1265.554
8081.925,1256.534
8189.684,1252.010
8297.443,1252.495
8405.202,1255.967
8512.961,1260.485
8620.720,1261.085
8728.479,1256.638
8836.238,1253.068
8943.997,1251.541
9051.756,1252.547
9159.515,1254.339
9267.274,1255.638
9375.033,1252.733
9482.792,1251.427
9590.551,1251.420
9698.310,1250.414
9806.069,1248.000
9913.828,1245.199
10021.587,1244.818
10129.346,1247.225
10237.105,1253.381
10344.864,1261.124
10452.623,1264.736
10560.382,1259.362
10668.141,1252.355
10775.900,1249.697
10883.659,1248.342
10991.418,1246.335
11099.177,1248.316
11206.936,1248.612
11314.695,1246.948
11422.454,1248.691
11530.213,1248.394
11637.972,1244.000
11745.731,1240.580
11853.490,1239.567
11961.249,1239.831
12069.008,1241.352
12176.767,1244.583
12284.526,1243.287
12392.285,1240.502
12500.044,1240.000
12607.803,1241.000
12715.562,1241.000
12823.321,1240.326
12931.080,1241.691
13038.839,1243.941
13146.598,1250.384
13254.357,1253.199
13362.116,1254.192
13469.875,1257.000
13577.634,1259.821
13685.393,1261.309
13793.152,1258.169
13900.911,1252.362
14008.670,1250.388
14116.429,1253.560
14224.188,1258.000
14331.947,1261.866
14439.706,1263.111
14547.465,1259.795
14655.224,1255.088
14762.983,1255.355
14870.742,1259.495
14978.501,1261.811
15086.260,1263.000
15194.019,1263.000
15301.778,1265.075
15409.537,1267.205
15517.296,1265.309
15625.055,1261.222
15732.814,1255.147
15840.573,1254.127
15948.332,1266.036
16056.091,1278.029
16163.850,1286.091
16271.609,1291.081
16379.368,1292.049
16487.127,1295.020
16594.887,1305.010
16702.645,1325.039
16810.404,1351.984
16918.162,1380.909
17025.922,1407.971
17133.682,1439.000
17241.439,1473.127
17349.199,1507.195
17456.957,1531.332
17564.717,1533.371
17672.477,1512.274
17780.234,1470.925
17887.994,1411.593
17995.754,1356.472
18103.512,1321.339
18211.271,1300.990
18319.029,1290.925
18426.789,1285.658
18534.549,1280.603
18642.307,1275.016
18750.066,1269.801
18857.824,1267.560
18965.584,1269.586
19073.344,1271.459
19181.102,1275.479
19288.861,1275.997
19396.619,1275.208
19504.379,1279.358
19612.139,1287.000
19719.896,1292.577
19827.656,1298.795
19935.414,1307.205
20043.174,1313.635
20150.934,1321.746
20258.691,1339.023
20366.451,1367.388
20474.211,1400.713
20581.969,1431.244
20689.729,1464.251
20797.486,1499.228
20905.246,1528.681
21013.006,1550.378
21120.764,1558.169
21228.523,1550.583
21336.281,1528.261
21444.041,1486.332
21551.801,1433.577
21659.559,1393.143
21767.318,1367.736
21875.076,1345.710
21982.836,1324.013
22090.596,1303.994
22198.354,1290.316
22306.113,1280.651
22413.871,1273.000
22521.631,1273.362
22629.391,1276.840
22737.148,1280.248
22844.908,1280.381
22952.668,1277.225
23060.426,1275.818
23168.186,1279.997
23275.943,1281.964
23383.703,1277.104
23491.463,1273.218
23599.221,1274.586
23706.980,1276.967
23814.738,1276.482
23922.498,1275.537
24030.258,1276.925
24138.016,1279.541
24245.775,1281.397
24353.533,1280.472
24461.293,1279.479
24569.053,1278.941
24676.811,1279.443
24784.570,1280.994
24892.328,1280.495
25000.088,1279.466
25107.848,1278.892
25215.605,1277.853
25323.365,1276.814
25431.123,1277.463
25538.883,1281.088
25646.643,1282.449
25754.400,1278.101
25862.160,1273.619
25969.920,1274.430
26077.678,1274.423
26185.438,1274.834
26293.195,1277.052
26400.955,1278.212
26508.715,1279.205
26616.473,1276.437
26724.232,1272.463
26831.990,1272.866
26939.750,1277.257
27047.510,1281.000
27155.268,1288.642
27263.027,1295.296
27370.785,1296.964
27478.545,1300.661
27586.305,1310.332
27694.062,1324.651
27801.822,1344.000
27909.580,1367.687
28017.340,1395.694
28125.100,1426.700
28232.857,1461.000
28340.617,1497.287
28448.377,1538.720
28556.135,1588.179
28663.895,1637.733
28771.652,1681.000
28879.412,1717.000
28987.172,1751.000
29094.930,1786.759
29202.689,1815.531
29310.447,1833.456
29418.207,1835.215
29525.967,1820.010
29633.725,1780.335
29741.484,1712.039
29849.242,1626.104
29957.002,1540.401
30064.762,1467.006
30172.520,1406.583
30280.279,1365.677
30388.037,1343.349
30495.797,1333.062
30603.557,1329.551
30711.314,1326.570
30819.074,1319.590
30926.832,1316.218
31034.592,1309.381
31142.352,1303.766
31250.109,1307.000
31357.869,1310.896
31465.629,1308.511
31573.387,1301.453
31681.146,1295.746
31788.904,1293.844
31896.664,1292.785
32004.424,1290.739
32112.182,1286.824
32219.941,1284.948
32327.699,1286.000
32435.459,1286.000
32543.219,1288.935
32650.977,1292.922
32758.736,1292.000
32866.496,1292.000
32974.254,1290.000
33082.012,1289.000
33189.773,1288.967
33297.531,1290.948
33405.289,1296.980
33513.051,1303.026
33620.809,1302.065
33728.566,1299.117
33836.324,1301.137
33944.086,1309.000
34051.844,1312.883
34159.602,1311.000
34267.363,1312.072
34375.121,1315.078
34482.879,1321.085
34590.641,1329.909
34698.398,1334.805
34806.156,1337.583
34913.914,1352.335
35021.676,1373.414
35129.434,1390.248
35237.191,1402.912
35344.953,1418.958
35452.711,1434.860
35560.469,1450.749
35668.230,1473.625
35775.988,1500.977
35883.746,1529.847
35991.508,1557.528
36099.266,1587.365
36207.023,1620.622
36314.781,1652.805
36422.543,1682.000
36530.301,1710.208
36638.059,1735.430
36745.820,1750.222
36853.578,1760.228
36961.336,1772.938
37069.098,1780.723
37176.855,1775.495
37284.613,1763.000
37392.371,1745.437
37500.133,1715.596
37607.891,1671.811
37715.648,1622.759
37823.410,1573.847
37931.168,1519.775
38038.926,1469.704
38146.688,1430.244
38254.445,1396.811
38362.203,1371.085
38469.965,1348.697
38577.723,1331.668
38685.480,1325.000
38793.238,1326.655
38901.000,1327.648
39008.758,1323.717
39116.516,1321.824
39224.277,1326.114
39332.035,1330.000
39439.793,1324.847
39547.555,1317.609
39655.312,1314.397
39763.070,1315.404
39870.828,1317.410
39978.590,1318.000
40086.348,1319.730
40194.105,1320.710
40301.867,1321.000
40409.625,1323.000
40517.383,1324.101
40625.145,1320.000
40732.902,1315.537
40840.660,1318.062
40948.422,1324.573
41056.180,1325.036
41163.938,1321.000
41271.695,1322.505
41379.457,1327.495
41487.215,1328.459
41594.973,1327.456
41702.734,1327.915
41810.492,1326.362
41918.250,1325.329
42026.012,1325.296
42133.770,1328.169
42241.527,1334.785
42349.285,1337.440
42457.047,1338.000
42564.805,1341.573
42672.562,1340.160
42780.324,1335.759
42888.082,1338.371
42995.840,1348.798
43103.602,1356.788
43211.359,1365.551
43319.117,1380.143
43426.879,1392.625
43534.637,1403.792
43642.395,1419.469
43750.152,1441.935
43857.914,1468.303
43965.672,1499.316
44073.430,1530.658
44181.191,1562.026
44288.949,1597.065
44396.707,1632.420
44504.469,1669.762
44612.227,1708.788
44719.984,1747.111
44827.742,1780.840
44935.504,1812.016
45043.262,1836.339
45151.020,1854.648
45258.781,1868.153
45366.539,1876.713
45474.297,1875.251
45582.059,1869.222
45689.816,1855.189
45797.574,1825.231
45905.336,1782.000
46013.094,1730.873
46120.852,1672.482
46228.609,1610.231
46336.371,1548.795
46444.129,1496.769
46551.887,1455.557
46659.648,1424.000
46767.406,1401.827
46875.164,1386.166
46982.926,1378.000
47090.684,1372.694
47198.441,1371.120
47306.199,1366.160
47413.961,1356.866
47521.719,1352.746
47629.477,1350.518
47737.238,1344.772
47844.996,1341.570
47952.754,1338.495
48060.516,1333.811
48168.273,1333.824
48276.031,1339.674
48383.789,1343.925
48491.551,1347.068
48599.309,1348.124
48707.066,1347.000
48814.828,1346.902
48922.586,1349.958
49030.344,1349.964
49138.105,1343.941
49245.863,1341.954
49353.621,1348.967
49461.383,1351.000
49569.141,1346.990
49676.898,1345.023
49784.656,1343.088
49892.418,1342.114
50000.176,1344.046
50107.934,1346.000
50215.695,1350.857
50323.453,1351.704
50431.211,1346.756
50538.973,1342.945
50646.730,1340.186
50754.488,1338.684
50862.246,1338.824
50970.008,1341.489
51077.766,1344.000
51185.523,1344.811
51293.285,1342.101
51401.043,1336.537
51508.801,1336.570
51616.562,1342.603
51724.320,1341.016
51832.078,1333.335
51939.840,1333.980
52047.598,1340.293
52155.355,1344.153
52263.113,1345.638
52370.875,1347.997
52478.633,1351.691
52586.391,1359.717
52694.152,1368.186
52801.910,1368.616
52909.668,1365.404
53017.430,1365.795
53125.188,1372.000
53232.945,1381.218
53340.703,1396.775
53448.465,1417.769
53556.223,1439.238
53663.980,1460.733
53771.742,1483.003
53879.500,1506.772
53987.258,1533.528
54095.020,1557.811
54202.777,1573.384
54310.535,1587.700
54418.297,1600.160
54526.055,1602.593
54633.812,1596.303
54741.570,1586.928
54849.332,1578.896
54957.090,1568.580
55064.848,1550.632
55172.609,1534.013
55280.367,1516.026
55388.125,1487.394
55495.887,1456.420
55603.645,1430.277
55711.402,1409.264
55819.160,1398.000
55926.922,1393.762
56034.680,1391.163
56142.438,1387.577
56250.199,1382.603
56357.957,1374.000
56465.715,1366.932
56573.477,1366.059
56681.234,1369.720
56788.992,1372.433
56896.754,1371.440
57004.512,1374.000
57112.270,1377.358
57220.027,1377.919
57327.789,1378.466
57435.547,1378.472
57543.305,1377.958
57651.066,1376.485
57758.824,1377.000
57866.582,1375.498
57974.344,1372.010
58082.102,1372.000
58189.859,1377.964
58297.617,1384.951
58405.379,1388.407
58513.137,1390.388
58620.895,1391.456
58728.656,1390.101
58836.414,1392.114
58944.172,1397.127
59051.934,1402.140
59159.691,1402.730
59267.449,1401.332
59375.211,1402.358
59482.969,1403.384
59590.727,1406.205
59698.484,1410.782
59806.246,1417.153
59914.004,1425.000
60021.762,1433.143
60129.523,1442.446
60237.281,1450.208
60345.039,1455.648
60452.801,1466.309
60560.559,1482.661
60668.316,1499.668
60776.074,1517.674
60883.836,1536.319
60991.594,1553.251
61099.352,1571.919
61207.113,1598.000
61314.871,1629.000
61422.629,1658.287
61530.391,1684.000
61638.148,1707.726
61745.906,1728.733
61853.664,1748.218
61961.426,1768.730
62069.184,1786.267
62176.941,1800.313
62284.703,1812.531
62392.461,1820.772
62500.219,1819.000
62607.980,1807.645
62715.738,1793.042
62823.496,1775.606
62931.258,1746.195
63039.016,1706.756
63146.773,1665.094
63254.531,1626.880
63362.293,1593.847
63470.051,1566.814
63577.809,1544.469
63685.570,1528.449
63793.328,1513.717
63901.086,1499.821
64008.848,1492.651
64116.605,1493.495
64224.363,1502.352
64332.121,1512.332
64439.883,1521.104
64547.641,1531.707
64655.398,1542.453
64763.160,1557.577
64870.918,1588.609
64978.676,1635.570
65086.438,1697.544
65194.195,1782.472
65301.953,1894.427
65409.715,2015.407
65517.473,2112.414
65625.234,2148.642
65732.992,2113.896
65840.750,2030.020
65948.508,1945.013
66056.266,1896.961
66164.023,2094.000
