Distance_(microns),Gray_Value
0.000,2094.000
107.759,1003.002
215.518,1002.007
323.277,1004.005
431.036,1007.013
538.795,1007.016
646.554,1006.020
754.313,1000.046
862.072,992.117
969.831,987.147
1077.590,984.163
1185.349,986.161
1293.108,983.176
1400.867,979.127
1508.626,983.023
1616.385,985.951
1724.144,984.922
1831.903,981.972
1939.662,981.117
2047.421,982.124
2155.180,984.033
2262.939,988.966
2370.698,991.893
2478.457,989.888
2586.216,984.961
2693.975,975.041
2801.734,974.042
2909.493,985.044
3017.252,993.954
3125.011,994.811
3232.770,992.853
3340.529,987.151
3448.288,984.261
3556.047,987.054
3663.806,989.889
3771.565,988.943
3879.324,988.176
3987.083,985.422
4094.842,983.681
4202.601,988.699
4310.360,997.391
4418.119,1001.067
4525.878,1001.137
4633.637,1002.210
4741.396,1009.857
4849.155,1016.414
4956.914,1014.326
5064.673,1010.694
5172.432,1012.000
5280.191,1015.000
5387.950,1017.837
5495.709,1020.751
5603.468,1026.746
5711.227,1031.827
5818.986,1027.000
5926.745,1020.448
6034.504,1018.547
6142.263,1018.557
6250.022,1022.567
6357.781,1027.288
6465.540,1027.707
6573.299,1028.404
6681.058,1034.495
6788.817,1040.487
6896.576,1039.896
7004.335,1038.529
7112.094,1043.430
7219.853,1048.782
7327.612,1044.557
7435.371,1037.775
7543.130,1035.228
7650.889,1035.463
7758.648,1036.352
7866.407,1044.000
7974.166,1058.638
8081.925,1070.756
8189.684,1076.495
8297.443,1087.627
8405.202,1104.873
8512.961,1120.485
8620.720,1135.479
8728.479,1154.208
8836.238,1168.466
8943.997,1171.865
9051.756,1173.274
9159.515,1176.554
9267.274,1181.560
9375.033,1185.283
9482.792,1184.143
9590.551,1181.435
9698.310,1182.440
9806.069,1188.148
9913.828,1198.850
10021.587,1208.849
10129.346,1215.541
10237.105,1215.691
10344.864,1214.000
10452.623,1212.316
10560.382,1218.000
10668.141,1221.516
10775.900,1220.860
10883.659,1221.849
10991.418,1223.668
11099.177,1223.335
11206.936,1221.508
11314.695,1221.684
11422.454,1226.691
11530.213,1234.174
11637.972,1237.176
11745.731,1237.000
11853.490,1236.463
11961.249,1241.277
12069.008,1248.000
12176.767,1247.736
12284.526,1241.928
12392.285,1240.562
12500.044,1241.000
12607.803,1240.191
12715.562,1240.577
12823.321,1239.388
12931.080,1235.000
13038.839,1232.803
13146.598,1235.397
13254.357,1239.002
13362.116,1239.010
13469.875,1239.407
13577.634,1242.205
13685.393,1243.414
13793.152,1239.792
13900.911,1236.160
14008.670,1238.153
14116.429,1241.360
14224.188,1241.785
14331.947,1245.000
14439.706,1246.873
14547.465,1240.759
14655.224,1233.772
14762.983,1233.562
14870.742,1239.349
14978.501,1241.585
15086.260,1242.140
15194.019,1244.689
15301.778,1247.156
15409.537,1247.165
15517.296,1242.704
15625.055,1238.000
15732.814,1237.000
15840.573,1237.239
15948.332,1235.518
16056.091,1236.787
16163.850,1239.023
16271.609,1237.262
16379.368,1237.762
16487.127,1239.003
16594.887,1236.251
16702.645,1231.505
16810.404,1228.508
16918.162,1228.744
17025.922,1225.743
17133.682,1226.518
17241.439,1230.563
17349.199,1232.573
17456.957,1230.319
17564.717,1228.531
17672.477,1230.199
17780.234,1227.656
17887.994,1221.459
17995.754,1220.000
18103.512,1224.000
18211.271,1227.725
18319.029,1230.169
18426.789,1229.722
18534.549,1226.280
18642.307,1223.282
18750.066,1221.283
18857.824,1219.570
18965.584,1222.000
19073.344,1225.135
19181.102,1223.840
19288.861,1223.251
19396.619,1221.655
19504.379,1218.526
19612.139,1218.296
19719.896,1217.596
19827.656,1216.000
19935.414,1212.699
20043.174,1210.091
20150.934,1211.782
20258.691,1220.775
20366.451,1229.077
20474.211,1229.381
20581.969,1227.000
20689.729,1228.313
20797.486,1229.257
20905.246,1233.580
21013.006,1236.223
21120.764,1232.234
21228.523,1227.283
21336.281,1227.323
21444.041,1235.028
21551.801,1245.697
21659.559,1249.345
21767.318,1244.342
21875.076,1238.331
21982.836,1239.661
22090.596,1243.335
22198.354,1245.000
22306.113,1241.989
22413.871,1240.323
22521.631,1239.979
22629.391,1239.948
22737.148,1236.594
22844.908,1238.274
22952.668,1240.653
23060.426,1239.349
23168.186,1237.949
23275.943,1239.889
23383.703,1246.233
23491.463,1247.935
23599.221,1244.287
23706.980,1240.642
23814.738,1241.720
23922.498,1248.446
24030.258,1255.816
24138.016,1256.824
24245.775,1253.099
24353.533,1250.368
24461.293,1251.000
24569.053,1248.114
24676.811,1248.119
24784.570,1254.000
24892.328,1258.248
25000.088,1258.378
25107.848,1257.000
25215.605,1253.619
25323.365,1255.234
25431.123,1260.616
25538.883,1267.000
25646.643,1270.837
25754.400,1267.611
25862.160,1259.954
25969.920,1257.748
26077.678,1260.759
26185.438,1265.770
26293.195,1265.590
26400.955,1261.000
26508.715,1261.599
26616.473,1263.598
26724.232,1260.596
26831.990,1258.594
26939.750,1259.000
27047.510,1259.409
27155.268,1262.590
27263.027,1266.352
27370.785,1265.691
27478.545,1265.093
27586.305,1269.081
27694.062,1271.070
27801.822,1271.479
27909.580,1270.891
28017.340,1266.459
28125.100,1262.875
28232.857,1263.147
28340.617,1269.285
28448.377,1272.150
28556.135,1270.021
28663.895,1268.599
28771.652,1267.870
28879.412,1265.691
28987.172,1263.809
29094.930,1268.000
29202.689,1271.766
29310.447,1273.772
29418.207,1272.445
29525.967,1269.446
29633.725,1268.239
29741.484,1271.248
29849.242,1273.451
29957.002,1276.000
30064.762,1282.000
30172.520,1284.632
30280.279,1281.627
30388.037,1282.000
30495.797,1287.000
30603.557,1289.075
30711.314,1287.536
30819.074,1285.534
30926.832,1280.598
31034.592,1277.062
31142.352,1277.471
31250.109,1280.417
31357.869,1284.896
31465.629,1285.427
31573.387,1281.477
31681.146,1276.521
31788.904,1274.480
31896.664,1277.964
32004.424,1284.000
32112.182,1289.544
32219.941,1289.052
32327.699,1282.046
32435.459,1277.568
32543.219,1283.557
32650.977,1294.013
32758.736,1302.485
32866.496,1301.477
32974.254,1300.994
33082.012,1308.000
33189.773,1313.997
