Distance_(microns),Gray_Value
0.000,1096.000
107.759,2094.000
215.518,1145.052
323.277,1243.961
431.036,1483.844
538.795,1850.967
646.554,2173.117
754.313,2264.137
862.072,2108.208
969.831,1847.352
1077.590,1625.195
1185.349,1489.785
1293.108,1414.453
1400.867,1366.407
1508.626,1333.270
1616.385,1314.023
1724.144,1301.166
1831.903,1288.778
1939.662,1287.000
2047.421,1290.629
2155.180,1288.609
2262.939,1283.590
2370.698,1281.713
2478.457,1283.551
2586.216,1280.844
2693.975,1277.000
2801.734,1275.153
2909.493,1277.241
3017.252,1281.176
3125.011,1281.866
3232.770,1280.023
3340.529,1275.990
3448.288,1269.375
3556.047,1267.785
3663.806,1271.000
3771.565,1274.228
3879.324,1275.407
3987.083,1275.928
4094.842,1276.238
4202.601,1276.746
4310.360,1276.479
4418.119,1276.199
4525.878,1278.632
4633.637,1281.039
4741.396,1279.853
4849.155,1278.241
4956.914,1277.902
5064.673,1281.775
5172.432,1285.062
5280.191,1285.404
5387.950,1284.697
5495.709,1281.335
5603.468,1276.661
5711.227,1275.000
5818.986,1276.352
5926.745,1281.000
6034.504,1286.270
6142.263,1286.886
6250.022,1286.244
6357.781,1284.231
6465.540,1286.827
6573.299,1290.808
6681.058,1290.192
6788.817,1287.590
6896.576,1287.000
7004.335,1289.577
7112.094,1287.140
7219.853,1281.691
7327.612,1279.671
7435.371,1280.752
7543.130,1285.176
7650.889,1288.000
7758.648,1287.938
7866.407,1289.524
7974.166,1291.036
8081.925,1285.023
8189.684,1280.515
8297.443,1282.994
8405.202,1291.443
8512.961,1299.397
8620.720,1299.437
8728.479,1290.945
8836.238,1282.329
8943.997,1277.756
9051.756,1279.811
9159.515,1286.785
9267.274,1292.319
9375.033,1293.000
9482.792,1293.573
9590.551,1292.840
9698.310,1286.068
9806.069,1278.257
9913.828,1278.205
10021.587,1286.971
10129.346,1296.612
10237.105,1302.476
10344.864,1300.752
10452.623,1298.896
10560.382,1302.362
10668.141,1306.355
10775.900,1308.651
10883.659,1309.316
10991.418,1309.000
11099.177,1311.658
11206.936,1311.967
11314.695,1309.632
11422.454,1308.762
11530.213,1302.274
11637.972,1295.925
11745.731,1294.290
11853.490,1293.417
11961.249,1289.384
12069.008,1281.541
12176.767,1277.000
12284.526,1274.228
12392.285,1270.498
12500.044,1268.489
12607.803,1270.189
12715.562,1278.156
12823.321,1282.899
12931.080,1279.309
13038.839,1276.482
13146.598,1280.437
13254.357,1291.994
13362.116,1303.769
13469.875,1309.928
13577.634,1314.717
13685.393,1321.863
13793.152,1327.163
13900.911,1328.117
14008.670,1326.766
14116.429,1330.586
14224.188,1337.560
14331.947,1338.935
14439.706,1338.397
14547.465,1341.687
14655.224,1346.254
14762.983,1343.752
14870.742,1330.505
14978.501,1314.189
15086.260,1304.824
15194.019,1305.593
15301.778,1307.850
15409.537,1301.205
15517.296,1292.062
15625.055,1287.889
15732.814,1292.853
15840.573,1296.831
15948.332,1291.821
16056.091,1283.824
16163.850,1277.932
16271.609,1274.951
16379.368,1269.961
16487.127,1269.987
16594.887,1274.994
16702.645,1274.941
16810.404,1272.870
16918.162,1278.818
17025.922,1284.912
17133.682,1284.964
17241.439,1279.000
17349.199,1273.000
17456.957,1269.945
17564.717,1270.000
17672.477,1270.137
17780.234,1272.225
17887.994,1277.244
17995.754,1282.000
18103.512,1280.811
