Distance_(microns),Gray_Value
0.000,2094.000
107.759,1052.000
215.518,1083.961
323.277,1140.922
431.036,1195.922
538.795,1222.967
646.554,1217.961
754.313,1184.954
862.072,1150.104
969.831,1131.176
1077.590,1124.195
1185.349,1119.358
1293.108,1119.469
1400.867,1130.423
1508.626,1147.274
1616.385,1155.293
1724.144,1160.208
1831.903,1164.111
1939.662,1166.234
2047.421,1167.619
2155.180,1171.651
2262.939,1180.821
2370.698,1188.573
2478.457,1190.150
2586.216,1191.000
2693.975,1194.489
2801.734,1197.677
2909.493,1200.704
3017.252,1207.365
3125.011,1209.945
3232.770,1208.563
3340.529,1212.010
3448.288,1222.208
3556.047,1228.000
3663.806,1224.665
3771.565,1223.912
3879.324,1223.876
3987.083,1220.687
4094.842,1219.990
4202.601,1221.254
4310.360,1221.521
4418.119,1221.801
4525.878,1222.368
4633.637,1224.120
4741.396,1226.427
4849.155,1225.534
4956.914,1221.401
5064.673,1222.694
5172.432,1226.375
5280.191,1230.042
5387.950,1229.697
5495.709,1224.003
5603.468,1222.661
5711.227,1225.619
5818.986,1228.593
5926.745,1227.358
6034.504,1226.824
6142.263,1231.743
6250.022,1237.378
6357.781,1238.537
6465.540,1236.173
6573.299,1231.192
6681.058,1225.231
6788.817,1225.104
6896.576,1228.251
7004.335,1227.306
7112.094,1230.280
7219.853,1236.691
7327.612,1241.114
7435.371,1242.551
7543.130,1238.632
7650.889,1233.762
7758.648,1233.717
7866.407,1234.573
7974.166,1239.518
8081.925,1247.023
8189.684,1248.020
8297.443,1244.489
8405.202,1243.951
8512.961,1241.456
8620.720,1239.479
8728.479,1238.472
8836.238,1238.932
8943.997,1237.459
9051.756,1237.094
9159.515,1239.554
9267.274,1242.000
9375.033,1243.433
9482.792,1244.280
9590.551,1244.261
9698.310,1246.414
9806.069,1245.000
9913.828,1242.199
10021.587,1242.212
10129.346,1242.449
10237.105,1238.713
10344.864,1240.127
10452.623,1248.528
10560.382,1255.192
10668.141,1258.935
10775.900,1260.349
10883.659,1259.684
10991.418,1258.665
11099.177,1257.342
11206.936,1260.000
11314.695,1258.000
11422.454,1251.309
11530.213,1253.606
11637.972,1260.186
11745.731,1262.449
11853.490,1261.417
11961.249,1259.554
12069.008,1256.541
12176.767,1259.264
12284.526,1266.743
12392.285,1272.000
12500.044,1275.489
12607.803,1278.238
12715.562,1275.769
12823.321,1268.551
12931.080,1266.782
13038.839,1271.212
13146.598,1275.616
13254.357,1276.199
13362.116,1271.423
13469.875,1265.257
13577.634,1263.000
13685.393,1265.173
13793.152,1268.332
13900.911,1272.319
14008.670,1278.153
14116.429,1281.147
14224.188,1281.420
14331.947,1278.801
14439.706,1274.016
14547.465,1272.723
14655.224,1277.228
14762.983,1286.463
14870.742,1299.091
14978.501,1308.150
15086.260,1303.648
15194.019,1291.081
15301.778,1286.000
15409.537,1285.932
15517.296,1283.876
15625.055,1281.834
15732.814,1283.707
15840.573,1280.831
15948.332,1276.000
16056.091,1280.000
16163.850,1284.977
16271.609,1284.967
16379.368,1286.961
16487.127,1285.994
16594.887,1284.990
16702.645,1287.961
16810.404,1286.951
16918.162,1283.023
17025.922,1285.059
17133.682,1288.036
17241.439,1287.958
17349.199,1286.902
17456.957,1290.834
17564.717,1295.814
17672.477,1299.795
17780.234,1302.000
17887.994,1305.000
17995.754,1304.088
18103.512,1304.378
18211.271,1309.808
18319.029,1312.645
18426.789,1310.228
18534.549,1312.000
18642.307,1316.000
18750.066,1314.534
18857.824,1313.840
18965.584,1318.733
19073.344,1323.153
19181.102,1324.840
19288.861,1325.335
19396.619,1323.309
19504.379,1321.463
19612.139,1320.814
19719.896,1321.231
19827.656,1317.609
19935.414,1317.769
20043.174,1318.577
20150.934,1315.437
20258.691,1314.674
20366.451,1316.231
20474.211,1318.762
20581.969,1321.000
20689.729,1322.502
20797.486,1319.515
20905.246,1317.736
21013.006,1319.189
21120.764,1322.892
21228.523,1326.583
21336.281,1330.551
21444.041,1337.814
21551.801,1346.091
21659.559,1349.381
21767.318,1346.684
21875.076,1342.323
21982.836,1341.658
22090.596,1342.006
22198.354,1344.342
22306.113,1344.651
22413.871,1341.580
22521.631,1335.915
22629.391,1335.896
22737.148,1337.502
22844.908,1333.094
22952.668,1327.612
23060.426,1325.182
23168.186,1323.401
23275.943,1320.000
23383.703,1316.827
23491.463,1320.261
23599.221,1323.427
23706.980,1320.134
23814.738,1316.681
23922.498,1315.446
24030.258,1316.622
24138.016,1315.052
24245.775,1311.261
24353.533,1308.362
24461.293,1306.352
24569.053,1302.397
24676.811,1301.459
24784.570,1302.495
24892.328,1299.990
25000.088,1292.954
25107.848,1290.964
25215.605,1298.000
25323.365,1302.531
25431.123,1303.537
25538.883,1304.000
25646.643,1308.000
25754.400,1314.557
25862.160,1314.691
25969.920,1311.280
26077.678,1307.730
26185.438,1302.166
26293.195,1298.410
26400.955,1302.808
26508.715,1311.397
26616.473,1312.173
26724.232,1305.769
26831.990,1301.000
26939.750,1303.629
27047.510,1309.635
27155.268,1315.000
27263.027,1316.000
27370.785,1318.000
27478.545,1319.661
27586.305,1320.668
27694.062,1324.674
27801.822,1333.362
27909.580,1334.687
28017.340,1332.000
28125.100,1336.300
28232.857,1343.000
28340.617,1348.287
28448.377,1353.560
28556.135,1363.274
28663.895,1372.000
28771.652,1377.261
28879.412,1382.762
28987.172,1389.743
29094.930,1398.759
29202.689,1407.827
29310.447,1412.088
29418.207,1415.557
29525.967,1423.000
29633.725,1433.375
29741.484,1442.394
29849.242,1451.609
29957.002,1459.622
30064.762,1466.270
30172.520,1471.120
30280.279,1479.323
30388.037,1484.674
30495.797,1484.844
30603.557,1490.850
30711.314,1497.573
30819.074,1500.505
30926.832,1506.563
31034.592,1510.495
31142.352,1509.883
31250.109,1513.668
31357.869,1518.687
31465.629,1515.609
31573.387,1500.818
31681.146,1485.085
31788.904,1478.313
31896.664,1476.358
32004.424,1468.065
32112.182,1454.824
32219.941,1438.792
32327.699,1425.909
32435.459,1416.922
32543.219,1406.870
32650.977,1396.922
32758.736,1392.020
32866.496,1388.039
32974.254,1381.013
33082.012,1372.000
33189.773,1365.013
33297.531,1362.013
33405.289,1360.980
33513.051,1360.922
33620.809,1358.935
33728.566,1357.961
33836.324,1359.863
33944.086,1357.948
34051.844,1353.000
34159.602,1351.065
34267.363,1350.072
34375.121,1350.000
34482.879,1349.915
34590.641,1348.818
34698.398,1348.805
34806.156,1350.208
34913.914,1355.443
35021.676,1360.352
35129.434,1361.876
35237.191,1362.609
35344.953,1363.453
35452.711,1360.427
35560.469,1361.401
35668.230,1368.218
35775.988,1372.511
35883.746,1369.000
35991.508,1359.704
36099.266,1356.730
36207.023,1361.189
36314.781,1366.609
36422.543,1370.798
36530.301,1372.000
36638.059,1367.355
36745.820,1363.449
36853.578,1363.404
36961.336,1365.062
37069.098,1367.759
37176.855,1366.495
37284.613,1363.016
37392.371,1365.042
37500.133,1368.335
37607.891,1373.368
37715.648,1382.120
37823.410,1385.573
37931.168,1383.414
38038.926,1384.502
38146.688,1386.775
38254.445,1386.749
38362.203,1387.042
38469.965,1388.326
38577.723,1390.665
38685.480,1393.677
38793.238,1396.691
38901.000,1398.000
39008.758,1398.642
39116.516,1400.270
39224.277,1404.257
39332.035,1407.244
39439.793,1409.616
39547.555,1414.391
39655.312,1420.000
39763.070,1425.596
39870.828,1429.948
39978.590,1431.915
40086.348,1436.883
40194.105,1442.990
40301.867,1447.072
40409.625,1453.456
40517.383,1461.853
