Distance_(microns),Gray_Value
0.000,1257.000
107.759,1251.000
215.518,1249.079
323.277,1254.473
431.036,1261.473
538.795,1259.606
646.554,1252.291
754.313,1251.621
862.072,1256.054
969.831,1262.000
1077.590,1265.212
1185.349,1264.699
1293.108,1262.581
1400.867,1261.975
1508.626,1264.448
1616.385,1265.591
1724.144,1264.261
1831.903,1264.340
1939.662,1263.709
2047.421,1260.251
2155.180,1262.424
2262.939,1263.000
2370.698,1253.133
2478.457,1245.562
2586.216,1245.433
2693.975,1246.074
2801.734,1245.975
2909.493,1240.128
3017.252,1235.414
3125.011,1231.857
3232.770,1227.458
3340.529,1228.552
3448.288,1234.522
3556.047,1238.000
3663.806,1239.340
3771.565,1240.517
3879.324,1238.512
3987.083,1233.749
4094.842,1232.493
4202.601,1235.685
4310.360,1244.034
4418.119,1252.695
4525.878,1256.621
4633.637,1255.389
4741.396,1250.202
4849.155,1244.867
4956.914,1247.813
5064.673,1252.591
5172.432,1256.108
5280.191,1258.655
5387.950,1256.823
5495.709,1250.010
5603.468,1244.000
5711.227,1240.089
5818.986,1242.256
5926.745,1252.335
6034.504,1263.207
6142.263,1266.739
6250.022,1268.143
6357.781,1264.626
6465.540,1259.458
6573.299,1257.000
6681.058,1257.557
6788.817,1257.517
6896.576,1255.911
7004.335,1254.069
7112.094,1255.793
7219.853,1259.438
7327.612,1259.680
7435.371,1253.719
7543.130,1251.759
7650.889,1258.596
7758.648,1263.512
7866.407,1261.630
7974.166,1254.084
8081.925,1251.133
8189.684,1254.000
8297.443,1260.966
8405.202,1261.557
8512.961,1258.207
8620.720,1258.542
8728.479,1258.000
8836.238,1257.695
8943.997,1258.813
9051.756,1260.310
9159.515,1263.301
9267.274,1267.833
9375.033,1269.857
9482.792,1266.192
9590.551,1258.956
9698.310,1253.719
9806.069,1252.655
9913.828,1256.749
10021.587,1258.340
10129.346,1256.773
10237.104,1251.793
10344.864,1249.650
10452.623,1252.355
10560.382,1255.138
10668.141,1253.000
10775.900,1249.000
10883.659,1247.000
10991.418,1249.980
11099.177,1250.882
11206.936,1247.803
11314.695,1244.414
11422.454,1244.596
11530.213,1244.818
11637.972,1246.818
11745.730,1255.069
11853.490,1260.335
11961.249,1255.000
12069.008,1252.655
12176.767,1250.266
12284.526,1242.985
12392.285,1239.404
12500.044,1243.857
12607.803,1247.611
12715.562,1249.650
12823.321,1256.069
12931.080,1264.187
13038.839,1266.537
13146.598,1264.000
13254.356,1261.847
13362.116,1258.660
13469.875,1252.704
13577.634,1250.897
13685.393,1255.000
13793.152,1259.823
13900.911,1260.581
14008.670,1258.630
14116.429,1257.837
14224.188,1260.202
14331.947,1263.517
14439.706,1265.158
14547.465,1267.000
14655.224,1268.000
14762.983,1267.202
14870.742,1266.562
14978.501,1267.956
15086.260,1269.552
15194.019,1269.113
15301.778,1265.384
15409.537,1261.448
15517.296,1260.724
15625.055,1261.857
15732.813,1259.000
15840.573,1256.207
15948.332,1258.335
16056.091,1259.384
16163.850,1257.911
16271.609,1258.000
16379.368,1261.049
16487.127,1265.148
16594.887,1267.414
16702.645,1265.975
16810.404,1264.478
16918.162,1264.872
17025.922,1265.586
17133.682,1268.798
17241.439,1270.695
17349.199,1266.655
17456.957,1262.384
17564.717,1263.847
17672.477,1268.537
17780.234,1273.990
17887.994,1276.833
17995.752,1274.256
18103.512,1269.379
18211.271,1266.320
18319.029,1267.099
18426.789,1265.478
18534.549,1262.113
18642.307,1259.271
18750.066,1263.000
18857.824,1267.379
18965.584,1264.000
19073.344,1256.074
19181.102,1252.133
19288.861,1253.704
19396.619,1254.310
19504.379,1255.197
19612.139,1259.828
19719.896,1266.729
19827.656,1270.744
19935.414,1269.419
20043.174,1264.990
20150.934,1262.478
20258.691,1262.044
20366.451,1259.897
20474.209,1260.488
20581.969,1265.000
20689.729,1269.000
20797.486,1269.606
20905.246,1268.581
21013.006,1266.424
21120.764,1263.621
21228.523,1260.527
21336.281,1262.197
21444.041,1266.473
21551.801,1270.236
21659.559,1271.000
21767.318,1268.803
21875.076,1266.000
21982.836,1268.158
22090.596,1271.158
22198.354,1267.000
22306.113,1258.842
22413.871,1258.000
22521.631,1261.764
22629.391,1261.724
22737.148,1260.315
22844.908,1259.064
22952.666,1259.576
23060.426,1261.433
23168.186,1263.054
23275.943,1263.975
23383.703,1264.897
23491.461,1264.818
23599.221,1262.847
23706.980,1264.650
23814.738,1265.453
23922.498,1262.256
24030.258,1262.000
24138.016,1264.310
24245.775,1265.335
24353.533,1262.719
24461.293,1259.946
24569.053,1264.956
24676.811,1268.025
24784.570,1267.128
24892.328,1264.414
25000.088,1263.286
25107.848,1264.000
25215.605,1267.778
25323.365,1271.217
25431.123,1271.798
25538.883,1269.301
25646.643,1268.586
25754.400,1270.650
25862.160,1272.709
25969.918,1273.010
26077.678,1271.852
26185.438,1272.000
26293.195,1273.232
26400.955,1277.966
26508.713,1281.084
26616.473,1279.734
26724.232,1277.227
26831.990,1272.562
26939.750,1269.443
27047.510,1270.217
27155.268,1272.793
27263.027,1272.852
27370.785,1271.049
27478.545,1275.197
27586.305,1280.532
27694.062,1283.897
27801.822,1284.340
27909.580,1286.862
28017.340,1289.709
28125.100,1289.143
28232.857,1283.552
28340.617,1283.291
28448.375,1286.695
28556.135,1287.867
28663.895,1287.241
28771.652,1289.177
28879.412,1293.370
28987.170,1296.207
29094.930,1295.483
29202.689,1294.759
29310.447,1292.192
29418.207,1286.310
29525.967,1281.394
29633.725,1277.675
29741.484,1274.754
29849.242,1273.084
29957.002,1272.133
30064.762,1271.020
30172.520,1271.103
30280.279,1270.222
30388.037,1270.453
30495.797,1271.305
30603.557,1274.808
30711.314,1278.074
30819.074,1276.729
30926.832,1274.379
31034.592,1271.951
31142.352,1271.833
31250.109,1265.857
31357.869,1258.340
31465.627,1263.537
31573.387,1275.094
31681.146,1282.241
31788.904,1286.498
31896.664,1286.670
32004.422,1286.000
32112.182,1286.744
32219.941,1287.783
32327.699,1289.355
32435.459,1288.690
32543.219,1286.690
32650.977,1285.236
32758.736,1286.980
32866.496,1285.980
32974.254,1289.704
33082.012,1293.507
33189.773,1289.724
33297.531,1281.000
33405.289,1279.567
33513.047,1283.232
33620.809,1284.000
33728.566,1287.670
33836.324,1292.749
33944.086,1298.414
34051.844,1301.360
34159.602,1297.463
34267.363,1294.660
34375.121,1296.714
34482.879,1300.611
34590.641,1304.301
34698.398,1306.828
34806.156,1306.020
34913.914,1303.990
35021.676,1308.502
35129.434,1314.626
35237.191,1319.207
35344.953,1322.261
35452.711,1328.448
35560.469,1333.128
35668.230,1334.241
35775.988,1334.429
35883.746,1328.941
35991.504,1328.690
36099.266,1336.867
36207.023,1342.724
36314.781,1345.985
36422.543,1346.887
36530.301,1340.148
36638.059,1328.773
36745.820,1317.961
36853.578,1316.946
36961.336,1322.379
37069.098,1326.133
37176.855,1325.517
37284.613,1323.074
37392.371,1318.773
37500.133,1314.286
37607.891,1312.522
37715.648,1310.931
37823.410,1308.325
37931.168,1308.232
38038.926,1306.911
38146.688,1307.901
38254.445,1310.951
38362.203,1309.118
38469.961,1306.931
38577.723,1308.675
38685.480,1311.557
38793.238,1313.438
38901.000,1313.547
39008.758,1311.670
39116.516,1307.167
39224.277,1303.966
39332.035,1303.000
39439.793,1303.153
39547.555,1305.611
39655.312,1312.000
39763.070,1313.542
39870.828,1309.163
39978.590,1306.862
40086.348,1309.660
40194.105,1313.000
40301.867,1316.739
40409.625,1316.113
40517.383,1313.906
40625.145,1318.286
40732.902,1324.483
40840.660,1322.744
40948.418,1323.852
41056.180,1328.044
41163.938,1329.271
41271.695,1327.468
41379.457,1324.665
41487.215,1324.517
41594.973,1327.424
41702.734,1337.000
41810.492,1344.000
41918.250,1342.990
42026.012,1341.217
42133.770,1338.680
42241.527,1334.483
42349.285,1329.901
42457.047,1333.635
42564.805,1341.567
42672.562,1341.788
42780.324,1342.291
42888.082,1345.793
42995.840,1348.793
43103.602,1351.818
43211.359,1349.606
43319.117,1345.158
43426.875,1349.118
43534.637,1358.000
43642.395,1365.921
43750.152,1370.000
43857.914,1371.236
43965.672,1370.236
44073.430,1370.236
44181.191,1369.788
44288.949,1363.379
44396.707,1360.946
44504.465,1366.276
44612.227,1371.685
44719.984,1370.936
44827.742,1369.424
44935.504,1363.833
45043.262,1355.690
45151.020,1353.901
45258.781,1355.586
45366.539,1356.680
45474.297,1358.064
45582.059,1360.961
45689.816,1360.325
45797.574,1360.507
45905.332,1357.483
46013.094,1354.034
46120.852,1355.798
46228.609,1357.374
46336.371,1357.217
46444.129,1362.089
46551.887,1368.803
46659.648,1371.424
46767.406,1369.379
46875.164,1366.286
46982.922,1365.906
47090.684,1363.335
47198.441,1362.000
47306.199,1360.399
47413.961,1358.301
47521.719,1358.103
47629.477,1358.325
47737.238,1357.709
47844.996,1358.020
47952.754,1357.704
48060.516,1357.118
48168.273,1353.768
48276.031,1349.000
48383.789,1348.389
48491.551,1352.936
48599.309,1356.094
48707.066,1356.813
48814.828,1356.852
48922.586,1356.108
49030.344,1355.138
49138.105,1351.118
49245.863,1348.980
49353.621,1349.901
49461.379,1345.911
49569.141,1339.872
49676.898,1336.000
49784.656,1333.621
49892.418,1336.478
50000.176,1340.714
50107.934,1343.301
50215.695,1345.365
50323.453,1345.404
50431.211,1342.557
50538.973,1340.586
50646.730,1339.911
50754.488,1338.315
50862.246,1337.798
50970.008,1334.360
51077.766,1330.000
51185.523,1333.000
51293.285,1338.000
51401.043,1343.596
51508.801,1345.675
51616.562,1344.507
51724.320,1343.498
51832.078,1344.823
51939.836,1346.995
52047.598,1345.034
52155.355,1343.926
52263.113,1346.660
52370.875,1351.389
52478.633,1354.616
52586.391,1358.537
52694.152,1360.458
52801.910,1360.069
52909.668,1356.901
53017.426,1354.665
53125.188,1355.286
53232.945,1355.596
53340.703,1353.493
53448.465,1353.000
53556.223,1354.414
53663.980,1354.123
53771.742,1353.670
53879.500,1354.887
53987.258,1356.025
54095.020,1354.650
54202.777,1354.000
54310.535,1357.448
54418.293,1362.212
54526.055,1364.468
54633.812,1367.901
54741.570,1376.020
54849.332,1380.941
54957.090,1379.606
55064.848,1372.448
55172.609,1363.823
55280.367,1362.217
55388.125,1367.000
55495.883,1372.704
55603.645,1378.000
55711.402,1383.626
55819.160,1391.000
55926.922,1392.813
56034.680,1389.463
56142.438,1383.660
56250.199,1381.286
56357.957,1380.611
56465.715,1379.699
56573.477,1378.000
56681.234,1378.000
56788.992,1380.463
56896.750,1381.768
57004.512,1385.458
57112.270,1385.113
57220.027,1384.000
57327.789,1384.069
57435.547,1385.995
57543.305,1388.867
57651.066,1390.916
57758.824,1396.000
57866.582,1398.837
57974.340,1399.000
58082.102,1400.241
58189.859,1399.158
58297.617,1394.399
58405.379,1396.562
58513.137,1402.202
58620.895,1404.000
58728.656,1400.567
