Distance_(microns),Gray_Value
34913.914,1268.111
35021.676,1267.000
35129.434,1266.000
35237.191,1262.391
35344.953,1262.958
35452.711,1269.290
35560.469,1271.899
35668.230,1270.625
35775.988,1264.977
35883.746,1262.524
35991.508,1263.583
36099.266,1263.094
36207.023,1263.378
36314.781,1263.586
36422.543,1263.606
36530.301,1264.625
36638.059,1262.860
36745.820,1256.772
36853.578,1254.964
36961.336,1260.345
37069.098,1262.928
37176.855,1262.228
37284.613,1258.541
37392.371,1258.824
37500.133,1266.068
37607.891,1270.368
37715.648,1272.241
37823.410,1273.580
37931.168,1278.638
38038.926,1287.599
38146.688,1290.388
38254.445,1286.687
38362.203,1288.000
38469.965,1291.674
38577.723,1292.332
38685.480,1293.355
38793.238,1293.072
38901.000,1290.759
39008.758,1293.433
39116.516,1295.459
39224.277,1294.599
39332.035,1294.645
39439.793,1296.537
39547.555,1301.345
39655.312,1303.179
39763.070,1301.231
39870.828,1302.873
39978.590,1311.085
40086.348,1314.694
40194.105,1311.290
40301.867,1310.182
40409.625,1313.987
40517.383,1311.844
40625.145,1306.384
40732.902,1307.163
40840.660,1310.345
40948.422,1311.427
41056.180,1311.928
41163.938,1313.932
41271.695,1315.456
41379.457,1315.518
41487.215,1317.590
41594.973,1320.603
41702.734,1321.521
41810.492,1320.472
41918.250,1317.534
42026.012,1314.163
42133.770,1317.189
42241.527,1319.323
42349.285,1315.603
42457.047,1316.234
42564.805,1323.586
42672.562,1332.059
42780.324,1333.691
42888.082,1327.150
42995.840,1321.596
43103.602,1324.029
43211.359,1326.062
43319.117,1323.094
43426.879,1320.876
43534.637,1321.632
43642.395,1325.277
43750.152,1325.225
43857.914,1323.606
43965.672,1327.948
44073.430,1329.987
44181.191,1332.368
44288.949,1334.775
44396.707,1333.840
44504.469,1331.834
44612.227,1332.577
44719.984,1336.443
44827.742,1339.231
44935.504,1342.883
45043.262,1346.231
45151.020,1346.026
45258.781,1343.362
45366.539,1341.427
45474.297,1340.244
45582.059,1342.267
45689.816,1342.524
45797.574,1342.612
45905.336,1347.427
46013.094,1352.472
46120.852,1357.941
46228.609,1359.384
46336.371,1353.000
46444.129,1349.616
46551.887,1349.072
46659.648,1349.104
46767.406,1349.309
46875.164,1352.169
46982.926,1355.563
47090.684,1353.316
47198.441,1348.534
47306.199,1345.880
47413.961,1348.466
47521.719,1352.619
47629.477,1354.156
47737.238,1354.746
47844.996,1351.710
47952.754,1348.091
48060.516,1350.339
48168.273,1354.472
48276.031,1353.593
48383.789,1353.625
48491.551,1354.521
48599.309,1353.381
48707.066,1350.446
48814.828,1346.609
48922.586,1343.788
49030.344,1342.892
49138.105,1344.853
49245.863,1343.886
49353.621,1346.951
49461.383,1351.980
49569.141,1352.990
49676.898,1352.010
49784.656,1353.049
49892.418,1354.016
50000.176,1349.954
50107.934,1347.971
50215.695,1352.108
50323.453,1354.169
50431.211,1356.147
50538.973,1359.111
50646.730,1359.186
50754.488,1356.342
50862.246,1358.449
50970.008,1361.326
51077.766,1358.088
51185.523,1355.189
51293.285,1353.202
51401.043,1351.537
51508.801,1351.798
51616.562,1351.723
51724.320,1350.508
51832.078,1351.401
51939.840,1349.700
52047.598,1348.586
52155.355,1351.153
52263.113,1353.160
52370.875,1354.166
52478.633,1355.173
52586.391,1354.179
52694.152,1354.186
52801.910,1356.616
52909.668,1357.199
53017.430,1359.616
53125.188,1362.847
53232.945,1361.091
53340.703,1358.573
53448.465,1357.313
53556.223,1357.616
53663.980,1358.199
53771.742,1357.756
53879.500,1355.287
53987.258,1354.528
54095.020,1352.541
54202.777,1349.554
54310.535,1349.134
54418.297,1352.739
54526.055,1357.482
54633.812,1360.606
54741.570,1358.691
54849.332,1355.368
54957.090,1352.323
55064.848,1353.987
55172.609,1360.006
55280.367,1359.368
55388.125,1355.091
55495.887,1352.485
55603.645,1354.254
55711.402,1362.681
55819.160,1371.997
55926.922,1375.143
56034.680,1376.551
56142.438,1373.153
56250.199,1364.404
56357.957,1359.222
56465.715,1361.241
56573.477,1362.840
56681.234,1364.853
56788.992,1366.166
56896.754,1365.638
57004.512,1364.339
57112.270,1362.358
57220.027,1359.378
57327.789,1355.863
57435.547,1358.362
57543.305,1366.352
57651.066,1370.427
57758.824,1369.000
57866.582,1367.502
57974.344,1367.515
58082.102,1368.534
58189.859,1374.625
58297.617,1383.342
58405.379,1384.964
58513.137,1377.987
58620.895,1367.808
58728.656,1361.202
58836.414,1359.342
58944.172,1357.818
59051.934,1357.570
59159.691,1360.423
59267.449,1364.166
59375.211,1367.948
59482.969,1369.192
59590.727,1372.192
59698.484,1377.173
59806.246,1384.000
59914.004,1388.489
60021.762,1386.772
60129.523,1380.811
60237.281,1377.208
60345.039,1378.593
60452.801,1383.274
60560.559,1381.629
60668.316,1376.339
60776.074,1373.000
60883.836,1373.596
60991.594,1381.938
61099.352,1389.081
61207.113,1389.502
61314.871,1385.827
61422.629,1382.567
61530.391,1384.759
61638.148,1387.085
61745.906,1389.863
61853.664,1391.655
61961.426,1390.967
62069.184,1390.762
62176.941,1395.554
62284.703,1396.124
62392.461,1397.176
62500.219,1402.006
62607.980,1403.635
62715.738,1401.498
62823.496,1395.980
62931.258,1392.046
63039.016,1389.544
63146.773,1387.176
63254.531,1391.120
63362.293,1400.492
63470.051,1407.349
63577.809,1410.218
63685.570,1410.101
63793.328,1407.283
63901.086,1404.863
64008.848,1405.000
64116.605,1406.629
64224.363,1406.414
64332.121,1409.446
64439.883,1417.375
64547.641,1421.414
64655.398,1415.544
64763.160,1408.577
64870.918,1407.531
64978.676,1408.713
65086.438,1409.870
65194.195,1414.766
65301.953,1418.635
65409.715,1420.726
65517.473,1423.000
65625.234,1429.130
65732.992,1449.156
65840.750,1494.176
65948.508,1576.208
66056.266,2094.000
66164.023,1912.000
