Distance_(microns),Gray_Value
34378.703,1273.382
34486.473,1277.137
34594.246,1278.706
34702.016,1278.686
34809.785,1277.167
34917.555,1278.353
35025.324,1281.559
35133.098,1284.588
35240.867,1290.206
35348.637,1297.000
35456.406,1297.775
35564.176,1294.294
35671.945,1292.755
35779.719,1292.510
35887.488,1290.735
35995.258,1289.353
36103.027,1290.147
36210.797,1296.000
36318.570,1300.696
36426.340,1295.745
36534.109,1289.059
36641.879,1284.333
36749.648,1284.657
36857.418,1291.647
36965.191,1294.363
37072.961,1290.373
37180.730,1286.382
37288.500,1289.000
37396.270,1293.598
37504.039,1297.412
37611.812,1296.529
37719.582,1292.588
37827.352,1291.882
37935.121,1297.549
38042.891,1300.157
38150.664,1297.118
38258.434,1296.520
38366.203,1298.490
38473.973,1294.500
38581.742,1289.980
38689.512,1292.882
38797.285,1297.823
38905.055,1294.461
39012.824,1292.647
39120.594,1301.118
39228.363,1307.294
39336.137,1308.529
39443.906,1310.882
39551.676,1310.814
39659.445,1314.569
39767.215,1319.147
39874.984,1321.118
39982.758,1319.814
40090.527,1317.471
40198.297,1316.373
40306.066,1319.667
40413.836,1327.000
40521.609,1326.314
40629.379,1322.216
40737.148,1323.471
40844.918,1326.137
40952.688,1329.275
41060.457,1331.735
41168.230,1329.765
41276.000,1323.225
41383.770,1318.706
41491.539,1319.451
41599.309,1323.078
41707.078,1324.647
41814.852,1328.569
41922.621,1336.118
42030.391,1337.177
42138.160,1336.167
42245.930,1339.902
42353.703,1348.265
42461.473,1358.588
42569.242,1366.490
42677.012,1373.294
42784.781,1385.353
42892.551,1398.706
43000.324,1409.000
43108.094,1424.000
43215.863,1443.000
43323.633,1459.000
43431.402,1468.000
43539.176,1477.039
43646.945,1495.000
43754.715,1514.961
43862.484,1531.971
43970.254,1546.000
44078.023,1559.912
44185.797,1570.922
44293.566,1580.000
44401.336,1590.000
44509.105,1603.951
44616.875,1620.000
44724.648,1635.000
44832.418,1647.843
44940.188,1656.647
45047.957,1657.510
45155.727,1653.677
45263.496,1648.529
45371.270,1641.363
45479.039,1635.039
45586.809,1629.677
45694.578,1619.902
45802.348,1606.667
45910.121,1594.177
46017.891,1582.441
46125.660,1566.000
46233.430,1546.029
46341.199,1526.294
46448.969,1507.127
46556.742,1490.941
46664.512,1479.490
46772.281,1472.745
46880.051,1463.206
46987.820,1450.451
47095.590,1441.147
47203.363,1433.529
47311.133,1425.177
47418.902,1419.118
47526.672,1415.059
47634.441,1410.333
47742.215,1406.941
47849.984,1403.588
47957.754,1400.000
48065.523,1397.118
48173.293,1394.529
48281.062,1389.569
48388.836,1387.206
48496.605,1388.588
48604.375,1386.892
48712.145,1382.412
48819.914,1377.235
48927.688,1378.098
49035.457,1379.078
49143.227,1375.059
49250.996,1370.000
49358.766,1367.471
49466.535,1368.500
49574.309,1371.961
49682.078,1369.922
49789.848,1366.000
49897.617,1363.000
50005.387,1361.353
50113.160,1361.765
50220.930,1359.000
50328.699,1356.735
50436.469,1356.353
50544.238,1355.794
50652.008,1355.431
50759.781,1353.853
50867.551,1351.000
50975.320,1352.912
51083.090,1356.177
51190.859,1357.569
51298.629,1352.333
51406.402,1349.059
51514.172,1347.745
51621.941,1347.177
51729.711,1347.823
51837.480,1346.147
51945.254,1350.902
52053.023,1355.206
52160.793,1350.510
52268.562,1345.980
52376.332,1345.000
52484.102,1342.775
52591.875,1345.000
52699.645,1352.412
52807.414,1356.588
52915.184,1356.000
53022.953,1355.823
53130.727,1359.333
53238.496,1356.529
53346.266,1349.441
53454.035,1347.686
53561.805,1352.255
53669.574,1358.529
53777.348,1360.353
53885.117,1357.804
53992.887,1357.088
54100.656,1357.078
54208.426,1357.069
54316.199,1359.000
54423.969,1358.098
54531.738,1357.118
54639.508,1364.029
54747.277,1371.020
54855.047,1372.000
54962.820,1368.000
55070.590,1365.049
55178.359,1366.118
55286.129,1369.177
55393.898,1372.314
55501.668,1374.245
55609.441,1374.000
55717.211,1375.000
55824.980,1379.157
55932.750,1381.265
56040.520,1381.098
56148.293,1381.677
56256.062,1386.529
56363.832,1391.745
56471.602,1393.000
56579.371,1390.147
56687.141,1390.471
56794.914,1392.833
56902.684,1394.882
57010.453,1398.373
57118.223,1396.392
57225.992,1396.206
57333.766,1401.647
57441.535,1405.902
57549.305,1403.177
57657.074,1398.980
57764.844,1396.000
57872.613,1393.000
57980.387,1391.373
58088.156,1396.706
58195.926,1403.588
58303.695,1403.696
58411.465,1403.314
58519.238,1406.294
58627.008,1406.667
58734.777,1407.343
58842.547,1408.000
58950.316,1409.000
59058.086,1409.373
59165.859,1414.147
59273.629,1420.784
59381.398,1421.402
59489.168,1420.000
59596.938,1418.000
59704.707,1414.000
59812.480,1410.559
59920.250,1413.549
60028.020,1417.382
60135.789,1418.294
60243.559,1419.363
60351.332,1422.961
60459.102,1425.500
60566.871,1427.490
60674.641,1431.520
60782.410,1435.647
60890.180,1440.157
60997.953,1440.647
61105.723,1438.235
61213.492,1437.412
61321.262,1438.049
61429.031,1441.118
61536.805,1443.196
61644.574,1442.784
61752.344,1447.382
61860.113,1452.882
61967.883,1451.549
62075.652,1454.941
62183.426,1463.284
62291.195,1467.000
62398.965,1464.706
62506.734,1462.373
62614.504,1461.392
62722.277,1456.588
62830.047,1455.853
62937.816,1460.098
63045.586,1466.265
63153.355,1470.235
63261.125,1473.020
63368.898,1477.823
63476.668,1482.873
63584.438,1476.353
63692.207,1469.588
63799.977,1474.608
63907.746,1478.000
64015.520,1477.823
64123.289,1477.167
64231.059,1478.745
64338.828,1480.412
64446.598,1480.588
64554.371,1481.618
64662.141,1487.765
64769.910,1493.000
64877.680,1492.294
64985.449,1494.265
65093.219,1502.235
65200.992,1511.137
65308.762,1518.941
65416.531,1529.951
65524.301,1549.882
65632.070,1579.912
65739.844,1630.000
65847.609,1710.039
65955.383,2094.000
