Distance_(microns),Gray_Value
0.000,1089.000
107.759,2094.000
215.518,1148.091
323.277,1205.137
431.036,1245.313
538.795,1251.521
646.554,1234.469
754.313,1207.137
862.072,1186.000
969.831,1183.941
1077.590,1187.935
1185.349,1187.928
1293.108,1189.078
1400.867,1195.169
1508.626,1199.182
1616.385,1202.195
1724.144,1205.104
1831.903,1214.000
1939.662,1222.000
2047.421,1223.876
2155.180,1221.349
2262.939,1221.042
2370.698,1221.283
2478.457,1222.150
2586.216,1225.625
2693.975,1226.977
2801.734,1224.355
2909.493,1226.407
3017.252,1234.094
3125.011,1242.567
3232.770,1244.805
3340.529,1243.394
3448.288,1242.375
3556.047,1241.710
3663.806,1239.892
3771.565,1241.544
3879.324,1244.234
3987.083,1249.759
4094.842,1254.010
4202.601,1252.730
4310.360,1246.958
4418.119,1245.733
4525.878,1250.821
4633.637,1254.401
4741.396,1248.720
4849.155,1241.052
4956.914,1240.098
5064.673,1247.612
5172.432,1255.062
5280.191,1255.362
5387.950,1250.000
5495.709,1248.000
5603.468,1252.339
5711.227,1256.000
5818.986,1252.352
5926.745,1248.358
6034.504,1247.365
6142.263,1247.371
6250.022,1250.378
6357.781,1256.384
6465.540,1259.609
6573.299,1255.000
6681.058,1254.000
6788.817,1257.590
6896.576,1259.417
7004.335,1258.541
7112.094,1253.010
7219.853,1245.182
7327.612,1240.886
7435.371,1242.551
7543.130,1246.176
7650.889,1250.075
7758.648,1248.469
7866.407,1241.427
7974.166,1236.446
8081.925,1236.443
8189.684,1240.485
8297.443,1244.003
8405.202,1243.016
8512.961,1241.544
8620.720,1243.127
8728.479,1247.166
8836.238,1255.671
8943.997,1259.000
9051.756,1253.358
9159.515,1246.892
9267.274,1245.000
9375.033,1244.000
9482.792,1245.573
9590.551,1250.000
9698.310,1255.414
9806.069,1262.814
9913.828,1268.801
10021.587,1266.182
10129.346,1258.388
10237.105,1253.476
10344.864,1256.127
10452.623,1262.896
10560.382,1268.000
10668.141,1271.355
10775.900,1273.651
10883.659,1273.658
10991.418,1270.671
11099.177,1269.987
11206.936,1272.000
11314.695,1271.052
11422.454,1267.762
11530.213,1266.697
11637.972,1272.296
11745.731,1288.000
11853.490,1302.583
11961.249,1301.339
12069.008,1292.459
12176.767,1287.792
12284.526,1287.515
12392.285,1287.502
12500.044,1286.244
12607.803,1288.476
12715.562,1292.463
12823.321,1291.449
12931.080,1290.000
13038.839,1292.577
13146.598,1298.769
13254.357,1304.212
13362.116,1303.655
13469.875,1299.257
13577.634,1300.000
13685.393,1309.345
13793.152,1318.166
13900.911,1321.000
14008.670,1321.306
14116.429,1318.586
14224.188,1317.560
14331.947,1315.534
14439.706,1314.254
14547.465,1320.000
14655.224,1325.456
14762.983,1324.537
14870.742,1325.202
14978.501,1329.906
15086.260,1328.736
15194.019,1328.674
15301.778,1330.850
15409.537,1329.000
15517.296,1325.000
15625.055,1323.166
15732.814,1328.049
15840.573,1334.958
15948.332,1337.036
16056.091,1335.147
16163.850,1336.091
16271.609,1341.016
16379.368,1347.020
16487.127,1352.006
16594.887,1351.003
16702.645,1351.020
16810.404,1355.033
16918.162,1362.000
17025.922,1368.941
17133.682,1368.928
17241.439,1368.915
17349.199,1373.853
17456.957,1382.778
17564.717,1387.814
17672.477,1385.137
17780.234,1378.375
17887.994,1377.244
17995.754,1380.088
18103.512,1379.811
18211.271,1374.899
18319.029,1371.323
18426.789,1374.456
18534.549,1380.482
18642.307,1381.889
18750.066,1377.935
18857.824,1373.700
18965.584,1372.440
19073.344,1373.459
19181.102,1375.160
19288.861,1373.166
19396.619,1372.691
19504.379,1379.537
19612.139,1387.814
19719.896,1390.231
19827.656,1388.006
19935.414,1386.384
20043.174,1388.000
20150.934,1394.437
20258.691,1396.674
20366.451,1392.231
20474.211,1395.287
20581.969,1407.267
20689.729,1418.502
20797.486,1424.029
20905.246,1428.792
21013.006,1433.270
21120.764,1438.000
21228.523,1446.433
21336.281,1459.391
21444.041,1471.739
21551.801,1476.182
21659.559,1474.072
21767.318,1470.736
21875.076,1471.033
21982.836,1472.658
22090.596,1469.342
22198.354,1465.684
22306.113,1462.046
22413.871,1461.065
22521.631,1458.723
22629.391,1451.368
22737.148,1442.749
22844.908,1436.381
22952.668,1433.000
23060.426,1430.394
23168.186,1426.401
23275.943,1423.593
23383.703,1424.759
23491.463,1426.160
23599.221,1424.573
23706.980,1420.567
23814.738,1415.241
23922.498,1411.323
24030.258,1410.736
24138.016,1409.622
24245.775,1406.068
24353.533,1402.055
24461.293,1394.563
24569.053,1386.544
24676.811,1380.524
24784.570,1376.502
24892.328,1377.000
25000.088,1382.000
25107.848,1384.482
25215.605,1379.951
25323.365,1376.407
25431.123,1373.925
25538.883,1372.456
25646.643,1372.000
25754.400,1373.000
25862.160,1380.127
25969.920,1384.000
26077.678,1387.423
26185.438,1392.166
26293.195,1392.358
26400.955,1389.384
26508.715,1388.808
26616.473,1383.827
26724.232,1378.616
26831.990,1382.756
26939.750,1392.485
27047.510,1399.094
27155.268,1401.642
27263.027,1404.648
27370.785,1406.345
27478.545,1410.661
27586.305,1419.668
27694.062,1429.326
27801.822,1437.319
27909.580,1445.313
28017.340,1455.531
28125.100,1465.098
28232.857,1470.173
28340.617,1475.287
28448.377,1484.840
28556.135,1495.094
28663.895,1504.534
28771.652,1514.000
28879.412,1525.000
28987.172,1537.248
29094.930,1548.241
29202.689,1557.234
29310.447,1567.228
29418.207,1579.665
29525.967,1595.430
29633.725,1607.417
29741.484,1617.404
29849.242,1629.586
29957.002,1643.811
30064.762,1658.088
30172.520,1670.945
30280.279,1683.323
30388.037,1692.163
30495.797,1699.469
30603.557,1703.599
30711.314,1705.717
30819.074,1708.684
30926.832,1709.521
31034.592,1707.248
31142.352,1702.234
31250.109,1697.332
31357.869,1687.417
31465.629,1675.000
31573.387,1658.726
31681.146,1640.000
31788.904,1622.078
31896.664,1608.143
32004.424,1598.130
32112.182,1584.000
32219.941,1562.948
32327.699,1541.091
32435.459,1524.274
32543.219,1507.261
32650.977,1488.182
32758.736,1470.098
32866.496,1453.013
32974.254,1437.980
33082.012,1427.000
33189.773,1419.033
33297.531,1412.052
33405.289,1408.059
33513.051,1406.026
33620.809,1403.033
33728.566,1398.961
33836.324,1396.726
33944.086,1397.583
34051.844,1399.472
34159.602,1396.674
34267.363,1395.928
34375.121,1402.078
34482.879,1408.085
34590.641,1408.818
34698.398,1406.511
34806.156,1404.375
34913.914,1404.335
35021.676,1405.531
35129.434,1408.124
35237.191,1410.391
35344.953,1410.274
35452.711,1408.143
35560.469,1408.150
35668.230,1409.687
35775.988,1406.511
35883.746,1403.339
35991.508,1407.704
36099.266,1413.365
36207.023,1415.811
36314.781,1412.609
36422.543,1408.000
36530.301,1409.625
36638.059,1413.645
36745.820,1415.443
36853.578,1419.228
36961.336,1423.000
37069.098,1422.759
37176.855,1423.495
37284.613,1427.016
37392.371,1426.303
37500.133,1427.068
37607.891,1431.274
37715.648,1433.000
37823.410,1436.000
37931.168,1444.120
38038.926,1448.202
38146.688,1449.244
38254.445,1450.124
38362.203,1449.042
38469.965,1446.349
38577.723,1446.335
38685.480,1456.000
38793.238,1468.345
38901.000,1474.000
39008.758,1473.283
39116.516,1475.541
39224.277,1479.143
39332.035,1484.244
39439.793,1488.616
39547.555,1492.046
39655.312,1495.808
39763.070,1498.808
39870.828,1504.000
39978.590,1509.332
40086.348,1510.883
40194.105,1510.280
40301.867,1515.563
40409.625,1531.000
40517.383,1547.551
40625.145,1561.000
40732.902,1571.075
40840.660,1580.655
40948.422,1592.720
41056.180,1607.625
41163.938,1626.046
41271.695,1647.020
41379.457,1669.990
41487.215,1690.951
41594.973,1707.427
41702.734,1722.958
41810.492,1746.528
41918.250,1775.068
42026.012,1801.000
42133.770,1821.453
42241.527,1844.000
42349.285,1870.440
42457.047,1899.866
42564.805,1935.573
42672.562,1973.000
42780.324,2007.655
42888.082,2042.629
42995.840,2080.202
43103.602,2116.788
43211.359,2150.775
43319.117,2184.143
43426.879,2213.498
43534.637,2234.208
43642.395,2244.169
43750.152,2246.130
43857.914,2233.743
43965.672,2200.342
44073.430,2147.993
44181.191,2077.013
44288.949,1994.645
44396.707,1909.896
44504.469,1832.238
44612.227,1764.394
44719.984,1699.518
44827.742,1639.000
44935.504,1588.700
45043.262,1551.108
45151.020,1520.352
45258.781,1494.111
45366.539,1470.316
45474.297,1446.505
45582.059,1428.244
45689.816,1419.287
45797.574,1419.075
45905.336,1422.326
46013.094,1423.782
46120.852,1423.788
46228.609,1422.205
46336.371,1418.795
46444.129,1417.961
46551.887,1417.743
46659.648,1416.896
46767.406,1413.863
46875.164,1410.498
46982.926,1404.479
47090.684,1397.612
47198.441,1395.586
47306.199,1395.560
47413.961,1395.534
47521.719,1393.381
47629.477,1394.000
47737.238,1395.886
47844.996,1394.000
47952.754,1390.202
48060.516,1391.094
48168.273,1393.088
48276.031,1394.081
48383.789,1390.150
48491.551,1385.068
48599.309,1384.938
48707.066,1385.945
48814.828,1387.902
48922.586,1388.831
49030.344,1386.821
49138.105,1385.883
49245.863,1386.909
49353.621,1386.935
49461.383,1383.961
49569.141,1380.994
49676.898,1380.990
49784.656,1378.980
49892.418,1377.935
50000.176,1378.863
50107.934,1382.853
50215.695,1382.821
50323.453,1378.661
50431.211,1379.707
50538.973,1382.945
50646.730,1382.124
50754.488,1380.137
50862.246,1380.150
50970.008,1381.163
51077.766,1378.176
51185.523,1371.189
51293.285,1364.202
51401.043,1364.108
51508.801,1367.342
51616.562,1370.362
51724.320,1370.254
51832.078,1369.000
51939.840,1369.440
52047.598,1371.974
52155.355,1374.928
52263.113,1376.362
52370.875,1374.498
52478.633,1366.691
52586.391,1358.358
52694.152,1356.186
52801.910,1353.192
52909.668,1352.397
53017.430,1358.821
53125.188,1365.635
53232.945,1366.873
53340.703,1369.449
53448.465,1370.000
53556.223,1369.524
53663.980,1370.000
53771.742,1370.502
53879.500,1369.000
53987.258,1368.945
54095.020,1368.648
54202.777,1371.616
54310.535,1377.300
54418.297,1374.261
54526.055,1365.111
54633.812,1361.697
54741.570,1362.000
54849.332,1361.000
54957.090,1360.677
55064.848,1360.342
55172.609,1361.335
55280.367,1366.368
55388.125,1373.046
55495.887,1373.000
55603.645,1367.277
55711.402,1365.736
55819.160,1367.622
55926.922,1369.668
56034.680,1370.000
56142.438,1369.241
56250.199,1371.795
56357.957,1370.371
56465.715,1367.827
56573.477,1370.261
56681.234,1375.427
56788.992,1379.000
56896.754,1379.440
57004.512,1378.892
57112.270,1377.453
57220.027,1381.459
57327.789,1387.000
57435.547,1389.055
57543.305,1389.042
57651.066,1387.000
57758.824,1386.000
57866.582,1387.000
57974.344,1385.000
58082.102,1385.023
58189.859,1389.036
58297.617,1396.573
58405.379,1399.531
58513.137,1396.925
58620.895,1393.824
58728.656,1389.798
58836.414,1386.886
58944.172,1387.437
59051.934,1389.290
59159.691,1394.847
59267.449,1402.166
59375.211,1406.358
59482.969,1405.788
59590.727,1406.603
59698.484,1409.000
59806.246,1408.384
59914.004,1407.866
60021.762,1411.401
60129.523,1413.811
60237.281,1414.208
60345.039,1416.889
60452.801,1424.309
60560.559,1428.339
60668.316,1426.335
60776.074,1426.371
60883.836,1432.723
60991.594,1442.375
61099.352,1445.000
61207.113,1444.000
61314.871,1445.293
61422.629,1449.433
61530.391,1457.401
61638.148,1469.726
61745.906,1482.130
61853.664,1494.915
61961.426,1505.222
62069.184,1513.762
62176.941,1521.036
62284.703,1530.827
62392.461,1544.544
62500.219,1556.443
62607.980,1558.645
62715.738,1562.208
62823.496,1570.000
62931.258,1577.609
63039.016,1582.622
63146.773,1587.818
63254.531,1593.648
63362.293,1598.492
63470.051,1601.837
63577.809,1603.313
63685.570,1610.000
63793.328,1618.283
63901.086,1621.453
64008.848,1621.000
64116.605,1623.248
64224.363,1626.234
64332.121,1627.222
64439.883,1627.896
64547.641,1626.902
64655.398,1625.909
64763.160,1618.169
64870.918,1607.234
64978.676,1597.358
65086.438,1595.261
65194.195,1603.234
65301.953,1621.104
65409.715,1643.909
65517.473,1675.883
65625.234,1736.935
65732.992,1828.000
65840.750,1923.961
65948.508,1998.935
66056.266,2031.974
66164.023,2017.000
